character	speech_id	text
HERMIONE	192	Granger, sir. That one there is Veritaserum. And that would be Polyjuice Potion. And that... In the cupboard, Harry and Ron find two TEXTBOOKS -- one new, one shabby and soiled. Both snatch for the new when
HERMIONE	193	... is Amortentia! The most powerful love potion in the world.
SLUGHORN	194	One of my best friends is Muggle- born. She’s the best in our year...
SLUGHORN	195	Now Amortentia doesn’t create actual love, of course. That’s impossible. But it does cause a powerful infatuation or obsession. For that reason, it is probably
KATIE BELL	196	Sir, you haven’t told us what’s in that one.
SLUGHORN	197	Ah yes... Slughorn steps to a SMALL BLACK CAULDRON. Begins to ladle a bit of GOLDEN LIQUID into a TINY VIAL.
SLUGHORN	198	What you see before you, ladies and gentlemen, is a curious little potion known as Felix Felicis. But it is more commonly referred to as --
HERMIONE	199	Liquid luck.
SLUGHORN	200	Yes, Miss Granger. Desperately tricky to make. Disastrous should you get it wrong. But brewed correctly, as this has been, it has remarkable powers. One sip and you will find that all your endeavors succeed... at least until the effects wear off.
KATIE BELL	201	But then why don’t people drink it all the time?
SLUGHORN	202	Because taken in excess it causes giddiness, recklessness and dangerous overconfidence.
BLAISE	203	Have you ever taken it, sir?
SLUGHORN	204	Twice. Once when I was twenty- four. Once when I was fifty- seven. Two tablespoons taken at breakfast. Two perfect days...
SLUGHORN	205	So. This is what I offer each of you today. One tiny vial of liquid luck... to the student who, in the hour that remains, manages to brew an acceptable Draught of Living Death, the recipe for which can be found on page ten of your textbook. Excitement seizes the class. Slughorn smiles knowingly.
SLUGHORN	206	You should know that in all the years of my previous tenure at Hogwarts, not once did a student brew a potion of sufficient quality to claim this prize. In any event -- good luck.
HERMIONE	207	How did you do that?
HARRY	208	Crush it. Don’t cut it.
HERMIONE	209	No. The instructions specifically say to cut.
HARRY	210	No. Really --
HERMIONE	211	Sh!
MONTAGE BEGINS	212	Students struggle. A cauldron overflows. Lavender eyes Ron. CAMERA CREEPS TOWARD VIAL. THE SUNLIGHT SHIFTS.
SLUGHORN	213	Merlin’s Beard! But it’s perfect. So perfect I daresay one sip would kill us all! Your mother was a dab hand at potions, but this... My, my, what can’t you do, m’boy? Perhaps you will save us all in
SLUGHORN	214	Here you are then, as promised. One bottle of Felix Felicis. Use it well. Slowly, Harry reaches out... takes the glittering vial.
DUMBLEDORE	215	Good evening, Harry. You got my message, I see. Come, come. Sit.
DUMBLEDORE	216	So. How are you?
HARRY	217	Fine, sir.
DUMBLEDORE	218	Enjoying your classes? Professor Slughorn, for one, is most impressed with you.
HARRY	219	I think he overestimates my abilities, sir.
DUMBLEDORE	220	Do you?
HARRY	221	Definitely.
DUMBLEDORE	222	And what of your activities
HARRY	223	Sir?
DUMBLEDORE	224	I notice you spend a great deal of time with Miss Granger. One can’t help but wonder if --
HARRY	225	No! I mean... she’s brilliant. And we’re friends. But... no.
DUMBLEDORE	226	Forgive me, Harry, I...
DUMBLEDORE	227	... I was merely curious.
DUMBLEDORE	228	What you see before you are memories. In this case pertaining to one individual: Voldemort. Or
DUMBLEDORE	229	This vial contains a most particular memory -- of the day I first met him. I’d like you to see it. If you would...
MRS. COLE	230	I must confess to a bit of confusion upon receiving your letter, Mr. Dumbledore. In all
DUMBLEDORE	231	I am not family. But his name has been known to me since birth.
MRS. COLE	232	I see...
MRS. COLE	233	I think I should tell you. He’s a funny boy -- Tom. Odd. There have been incidents with the other children. Nasty things.
DUMBLEDORE	234	Perhaps you could give me an example.
MRS. COLE	235	You’ve got a visitor, Tom.
DUMBLEDORE	236	How do you do, Tom. Riddle eyes Dumbledore briefly, looks away.
MRS. COLE	237	Well, I’ll leave you two to yourselves.
TOM RIDDLE	238	Don’t.
DUMBLEDORE	239	As you wish. Riddle looks away and Dumbledore, for the first time,
TOM RIDDLE	240	You’re the doctor, aren’t you?
DUMBLEDORE	241	No. I am a Professor.
TOM RIDDLE	242	I don’t believe you. I hear Mrs.
TOM RIDDLE	243	I’m not mad.
DUMBLEDORE	244	Hogwarts is not a place for mad people.
DUMBLEDORE	245	It’s a school. A school of... magic. Riddle stays looking, but says nothing.
DUMBLEDORE	246	You can do things, can’t you, Tom? Things the other children can’t. Riddle eyes Dumbledore intensely, unblinking.
TOM RIDDLE	247	Yes.
DUMBLEDORE	248	Tell me some of the things you can do, Tom.
TOM RIDDLE	249	Who are you?
DUMBLEDORE	250	I’m like you, Tom. Different.
TOM RIDDLE	251	Prove it.
DUMBLEDORE	252	I think there is something trying to get out of your wardrobe, Tom. Open it. Open. It. Terrified, Riddle steps to the burning wardrobe and throws open the door. On the topmost shelf, above a rail of threadbare clothes, a SMALL BOX SHAKES VIOLENTLY.
DUMBLEDORE	253	Take it out. As Riddle’s fingers touch the box, the flames engulfing
DUMBLEDORE	254	Is there anything in that box you ought not to have?
DUMBLEDORE	255	Why did you want these things, Tom?
DUMBLEDORE	256	Thievery is not tolerated at Hogwarts. At Hogwarts, you will be taught not only how to use magic, but to control it. Understood?
TOM RIDDLE	257	I can speak to snakes too.
DUMBLEDORE	258	It is unusual. But not unheard of. Dumbledore exits then, without a backward glance, leaving 11-year-old Tom Riddle alone. The IMAGE SHUDDERS and...
HARRY	259	Did you know, sir? Then?
DUMBLEDORE	260	Did I know that I had just met the most dangerous Dark Wizard of all time? No. Had I...
DUMBLEDORE	261	Over time, while here at Hogwarts,
HARRY	262	You didn’t bring Professor
DUMBLEDORE	263	No. I did not. You see, Professor Slughorn possesses something I desire very dearly.
HARRY	264	You said Professor Slughorn would try to collect me.
DUMBLEDORE	265	I did.
HARRY	266	Do you want me to let him?
DUMBLEDORE	267	Yes.
HARRY	268	All right! Queue up! Excuse me...
GINNY	269	SHUT IT! Instant silence. Harry frowns, nods to Ginny nevertheless.
HARRY	270	Thanks. All right. This morning I’ll be putting you all through a few drills to assess your strengths. But know this: Just because you made the team last year does not guarantee you a spot this year. Is that clear?
CORMAC	271	No hard feelings, Weasley, alright?
RON	272	Hard feelings?
CORMAC	273	I’ll be going out for Keeper as well. Nothing personal.
RON	274	Really? Strapping guy like you, you’ve got a Beater’s build, don’t you think? Keeper needs to be agile, quick --
CORMAC	275	I like my chances. Say... think you could introduce me to your friend Granger? Wouldn’t mind getting on a first name basis, know what I mean? Cormac gives a lewd wink, saunters off. Ron glances up to the stands. Hermione smiles, waves.
HARRY	276	All right. Cormac. Ron. It’s down to you two for Keeper. We’ll decide it with a shootout. Demelza, you’ll bring the Quaffle up against Cormac. Ginny, you’ll take on Ron.
GINNY	277	Piss off, Cormac. How ‘bout I toss you a floater?
HARRY	278	Quiet! I’m Captain. We do it my way. Now line up. On three. One. Two... Three! Demelza and Ginny rocket forth. Ron weaves nervously
RON	279	Have to admit, thought I was going to miss that last one. Hope Cormac’s not taking it too hard.
RON	280	Has a bit of a thing for you, Hermione. Cormac.
HARRY	281	Ever heard of this spell?
HERMIONE	282	No I have not. And if you had a shred of self-respect you would turn that book in.
RON	283	What?
HERMIONE	284	I’d like to know just whose book that was. Let’s take a look, shall we?
HARRY	285	It’s... old. The binding is fragile.
GINNY	286	Who’s the Half-Blood Prince? HERMIONE/RON
GINNY	287	That’s what it says. Right here. ‘This Book is the Property of the Half-Blood Prince.’
HERMIONE	288	For weeks you carry around this book, practically sleep with it... and you have no desire to find out who The Half-Blood Prince is?
HARRY	289	I didn’t say I wasn’t curious. And, by the way, I don’t sleep with it.
HERMIONE	290	Well, I was curious. So I went to -- HARRY/RON
HARRY	291	And?
HERMIONE	292	And... nothing. There’s no reference to the Half-Blood Prince anywhere.
HARRY	293	Good. That settles it then.
HAGRID	294	Hey, you three!
HERMIONE	295	What’ve you got there, Hagrid?
HAGRID	296	Stinksap. Burn the whiskers right off yer chin. Trees ‘ere are drippin’ with it.
HERMIONE	297	Stinksap? You’re not sick, are you?
HAGRID	298	It’s not fer me. It’s fer Aragog. Yeh remember Aragog, don’ yeh?
RON	299	Spider? About six feet tall? Ten feet wide?
SLUGHORN	300	Filius! I was hoping to find you at the Three Broomsticks.
FLITWICK	301	Emergency choir practice, I’m afraid, Horace.
HARRY	302	Who’s up for a Butterbeer?
HARRY	303	No. Over here.
HARRY	304	No, no. Sit next to me.
RON	305	O-kay.
SKINNY KID	306	What’ll we have?
HERMIONE	307	Three Butterbeers. Splash of ginger in mine, please.
RON	308	Aw, bloody hell...
RON	309	I’d like to leave.
HERMIONE	310	Leave? You can’t be serious.
RON	311	That happens to be my sister.
SLUGHORN	312	Harry, m’boy! Slughorn’s voice BOOMS so loudly even Ginny jumps -- and catches Harry looking. As Slughorn waddles over, SLOSHING mug in hand, Harry rises immediately -- an action so grossly out of character that Hermione regards
HARRY	313	Hello, sir. Wonderful to see you. Hermione, brow wrinkling, turns to Ron, silently mouths: wonderful to see you?
HARRY	314	So what brings you here, sir?
SLUGHORN	315	Oh, the Three Broomsticks and I go way back. Longer than I’d care to admit. In fact, I remember when it was simply One Broomstick! As Slughorn GUFFAWS, Harry joins in, LAUGHING HEARTILY as well. Slughorn’s belly trembles next to Hermione’s cheek
SLUGHORN	316	Oops! All hands on deck, Granger!
SLUGHORN	317	Listen, m’boy. In the old days, I used to throw together the occasional supper and invite a select student or two. Would you be game?
HARRY	318	I’d consider it an honor, sir.
SLUGHORN	319	You’d be welcome too, Granger.
HERMIONE	320	Be delighted, sir.
SLUGHORN	321	Brilliant. Look for my owl.
RON	322	What’re you playing at?
HARRY	323	Dunno. But it must be important. Otherwise Dumbledore wouldn’t ask.
RON	324	Um... You’ve got a little...
RON	325	Bit worried about her. Did you
HERMIONE	326	What’s up? At that very instant, Katie Bell RISES SIX FEET INTO THE
LEANNE	327	I warned her! I warned her not to touch it!
HERMIONE	328	I’ll get someone --
HARRY	329	There’s no time! Suddenly, a MASSIVE FIGURE LURCHES out of the WHITE: Hagrid.
HAGRID	330	Get back! All o’ yeh!
HAGRID	331	Now, now. Now, now...
HAGRID	332	Don’ go touchin’ tha’ but by the wrappin’s. Unnerstan’? Hagrid nods darkly to the package in the snow. Harry kneels. Poking through the paper is an ORNATE OPAL
LEANNE	333	It’s like I said. She went to the
RON	334	Believe me, Professor, I’ve been asking myself the same question for six years. Just then, Snape appears at the door, eyes the trio. PROFESSOR McGONAGALL Severus.
SNAPE	335	Is this it?
SNAPE	336	I think Miss Bell is lucky to be alive.
HARRY	337	She was cursed, wasn’t she? I know Katie. Off the Quidditch
HARRY	338	It was Malfoy. PROFESSOR McGONAGALL That’s a very serious accusation, Potter.
SNAPE	339	Indeed. Your evidence?
HARRY	340	I... just... know.
SNAPE	341	You... just... know. Once again you astonish with your gifts, Potter, gifts mere mortals could only dream of possessing. How grand it must be to be the Chosen One.
RON	342	What do you suppose Dean sees in
HARRY	343	You called him a slick git not five hours ago.
HARRY	344	I don’t know. She’s smart. Funny. Attractive...
RON	345	Attractive?
HARRY	346	You know. She’s... got nice skin.
RON	347	Skin? You’re saying Dean’s dating my sister because of her skin?
HARRY	348	Well, no. I mean... I’m just saying it could be a contributing factor. Silence. Then:
RON	349	Hermione’s got nice skin. Wouldn’t you say? As skin goes, I mean.
HARRY	350	I’ve never really thought about it. But I suppose, yeah. Very nice.
HARRY	351	I think I’ll be going to sleep now.
RON	352	Right.
SLUGHORN	353	To Hogwarts’ best and brightest!
CORMAC	354	Here, here!
NEVILLE	355	Which one do I use for the soup?
SLUGHORN	356	So tell me, Cormac. See much of your Uncle Tiberius these days?
CORMAC	357	Yes, sir. In fact, I’m meant to
SLUGHORN	358	Well, be sure to give them both my best. What about your uncle, Belby? Working on anything new?
SLUGHORN	359	And you, Miss Granger? What is it your family does in the Muggle world?
HERMIONE	360	My parents are dentists. They tend to people’s teeth.
SLUGHORN	361	Fascinating. And is that considered a dangerous profession?
HERMIONE	362	No. Though, a boy named Robbie Fenwick did bite my father once. Needed ten stitches. As Slughorn nods, the door GROANS. Everyone turns.
SLUGHORN	363	Miss Weasley! Come in, come in.
GINNY	364	Sorry, I’m not ordinarily late --
SLUGHORN	365	No matter. You’ll be just in time for dessert. That is -- if Belby leaves you any.
HARRY	366	What?
HERMIONE	367	Nothing.
SLUGHORN	368	Thank you, one and all, for a most stimulating evening. We’ll have to do it again. Slughorn closes the door, turns, sends a FLOOR LAMP WOBBLING and, catching it, finds Harry.
SLUGHORN	369	Oh. Potter.
HARRY	370	Sorry, sir, I was just admiring your hourglass.
SLUGHORN	371	Ah, yes. A most intriguing object. The sands run in accordance to the quality of the conversation. When it is stimulating, the sands run slow. When it is not...
HARRY	372	I think I’ll be going.
SLUGHORN	373	Nonsense. You have nothing to fear, m’boy. As for some of your classmates, well, let’s just say,
SLUGHORN	374	Anyone who aspires to be anyone hopes to end up here. Then * again... you are already someone aren’t you, Harry?
HARRY	375	I don’t really know how to answer that, sir.
SLUGHORN	376	Your mother was modest too. Your father not so much. As you can
HARRY	377	Did Voldemort ever make the shelf, sir?
HARRY	378	You knew him, didn’t you, sir?
HARRY	379	I’m sorry, sir. Forgive me. He killed my parents, you see... Harry stops, frowns. Slughorn turns, studies Harry. Nods.
SLUGHORN	380	Of course. It’s only natural that you should want to know more. I’m afraid I must disappoint you, Harry. When I first met young Mr.
CLOSE ON THE HOURGLASS	381	Nary a grain trickles through.
NEVILLE	382	Good luck, eh, Ron?
SEAMUS	383	Counting on you, Ron. I’ve two Galleons on Gryffindor.
RON	384	So. How was it?
HERMIONE	385	How was what?
HERMIONE	386	Dead boring. Though I think Harry enjoyed dessert.
HERMIONE	387	Ol’ Sluggy’s having a Christmas do, you know. And we’re meant to bring someone...
RON	388	I expect you’ll be going with
HERMIONE	389	Actually, I was going to ask you.
RON	390	Really?
HERMIONE	391	Really. But seeing as you have such a distaste for the idea --
RON	392	I’m resigning. After today’s match. McLaggen can have my spot.
HARRY	393	Have it your way. Juice?
RON	394	Sure... As Harry pours, Luna arrives at the table wearing a HAT that bears an uncanny resemblance to a real lion.
LUNA	395	Hello, everyone. You look dreadful, Ron.
LUNA	396	Is that why you just put something
HERMIONE	397	Don’t drink that, Ron! But Ron’s frozen in mid-sip, looking at Harry’s palm too.
HERMIONE	398	You could be expelled for that.
HARRY	399	Dunno what you’re talking about. Harry pockets the vial, winks at Luna. Ron rises.
RON	400	C’mon, Harry. We’ve got a game to win. CLOSEUP - QUAFFLE As it ROCKETS into the AIR...
DEAN	401	Ginny! Let’s go!
CROWD	402	Weasley! Weasley! Weasley!
HERMIONE	403	You shouldn’t have done it, Harry.
HARRY	404	Yeah. I suppose I could’ve just used, I dunno... a Confundus charm?
HERMIONE	405	You didn’t put it in?
HERMIONE	406	Charms spell. Just practicing.
LAVENDER BROWN	407	Oops. I think this room’s taken.
RON	408	What’s with the birds?
HERMIONE	409	Oppugno! Instantly the birds race like angry red bullets toward Ron, who flees, SLAMMING SHUT the door.
HARRY	410	It feels like this.
RON	411	Look, I can’t help it if she’s got
HARRY	412	Have you?
HERMIONE	413	Yes. Why?
HARRY	414	I just thought, you know, since neither one of us can take who we’d really like... maybe we’d go together. As friends.
HARRY	415	So who are you taking?
HARRY	416	Really...? Harry considers a fine-boned GIRL with RAVEN HAIR
HARRY	417	But I am the Chosen One.
HARRY	418	Okay. Kidding. I’ll just ask someone I like. Someone cool. HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 71.
LUNA	419	I’ve never been to this part of
NIGHT	420	In the f.g., the BIRDCAGE glimmers dully in the gray moonlight streaming through a window. Within, the TWO BIRDS huddle quietly. We RACK FOCUS and see, THROUGH the grid of wire, a FIGURE APPROACHING. Draco moves down the corridor, eyes fixed oddly ahead.
SLUGHORN	421	Thank you, Adrian!
HARRY	422	Neville...?
NEVILLE	423	I didn’t make the cut for the Slug
ELDRED WORPLE	424	Lovegood, did you say? I once encountered a seriously unbalanced man by that name at a book signing. Claimed to run a magazine...
HARRY	425	And what’s happened to you?
