character	speech_id	text
STAN SHUNPIKE	43	Well, come on then. Let's not wait for the grass to grow. As Stan grabs Harry's trunk, Harry peers into the shadows across the street -- now simply shadows -- and climbs aboard.
DISHEVELED WIZARD	44	Not now... I'm pickling slugs... Behind the wheel, ERNIE, an UNSHAVEN WIZARD in THICK GLASSES, stares straight ahead, armpits stained with sweat. A SHRUNKEN HEAD dangles from the rearview mirror, MUTTERING incessantly through the STITCHES that lace its mouth.
STAN SHUNPIKE	45	Take 'er away, Ern.
SHRUNKEN HEAD	46	Yeah, take it away! BANG! Ernie rockets away and the beds -- as one -- slide six inches to the rear. Harry drops onto the bed nearest, peers up at the CHANDELIER SWAYING directly
STAN SHUNPIKE	47	Wot you say your name was again?
HARRY	48	I didn't. Stan, huddled in an armchair, peeks over The Daily Prophet, eyes Harry coolly, before disappearing once
STAN SHUNPIKE	49	Whereabouts you headin'?
STAN SHUNPIKE	50	Is it now? Get that, Ern? The Leaky Cauldron. That's in London.
SHRUNKEN HEAD	51	Leaky Cauldron! Stay away from
HARRY	52	Isn't this a bit... dangerous?
STAN SHUNPIKE	53	Naah. Haven't had an accident
SHRUNKEN HEAD	54	Heads up! Little old lady at twelve o'clock! Sure enough, directly ahead, a LITTLE OLD LADY is crossing the street. Ernie HITS the BRAKES HARD and
HARRY	55	Who is that? That man.
STAN SHUNPIKE	56	Who is that? That's Sirius Black, that is. Don' tell me you ne'er been hearin' o' Sirius Black?
STAN SHUNPIKE	57	Tha's the question, isn't it? He's the firs' that's done it. Gives me the collywobbles thinking he's out there, though, I'll tell you that. Big supporter of You- Know-'Oo, Black was. Reckon you
SHRUNKEN HEAD	58	Hate that.
HARRY	59	This bus. Don't the Muggles ever...
SHRUNKEN HEAD	60	Turn! Turn! Ernie fans the wheel, sending the Knight Bus into a dizzying 360-degree turn. HEADLIGHTS pinwheel past the windows as the bus rides up on two wheels and Harry is sent flying once more. Grabbing fast to the center POLE,
BRAKES.	61	12.
TOM	62	Mr. Potter... at last.
HARRY	63	Hedwig!
TOM	64	Right smart bird you've got there, Mr. Potter. Arrived only minutes before yourself.
CORNELIUS FUDGE	65	I should tell you, Mr. Potter, earlier this evening your uncle's sister was located just south of Sheffield, circling a chimney stack. The Accidental Magic Reversal Department was dispatched
CORNELIUS FUDGE	66	So that's that, and no harm done.
HARRY	67	No thank you. Minister... I don't understand. I broke the law. Underage wizards aren't allowed to use magic at home --
HARRY	68	'The state of things' sir?
CORNELIUS FUDGE	69	We have a killer on the loose.
CORNELIUS FUDGE	70	Hm? Oh, nothing. You're safe, that's what matters. Tomorrow you'll be on your way to Hogwarts. These are your new schoolbooks. I took the liberty of having them brought here for you.
CORNELIUS FUDGE	71	By the way, Harry. Whilst you're here it would be best if you didn't... wander. 15 OMITTED 15
PILLOW.	72	Seconds later, the book scuttles into view and Harry POUNCES -- FLUMPH! The BOOK ROARS angrily, muffled beneath the pillow. Harry takes the ROPE, prepares to rebind it.
YOUNG WITCH	73	Housekeeping.
HERMIONE	74	That's rich coming from the owner
HARRY	75	Egypt! What's it like?
RON	76	Brilliant. It's got loads of old stuff. Mummies. Death masks. Tombs --
HERMIONE	77	You know, the ancient Egyptians of
RON	78	I also got a new wand. Just then, a COMMOTION is HEARD. The Weasleys -- PERCY, FRED, GEORGE, GINNY, ARTHUR, and MOLLY -- arrive en masse, laden with purchases from Diagon Alley.
GEORGE	79	Not flashing that clipping about again, are you, Ron?
RON	80	I haven't shown anyone!
FRED	81	No, not a soul. Unless you count Tom. The day maid. The night maid. The cook. The bloke that came to fix the toilet. That wizard from Belgium...
MRS. WEASLEY	82	It's good to see you, Harry.
HARRY	83	Good to see you too, Mrs. Weasley.
ARTHUR WEASLEY	84	Harry. I wonder if I might have a word.
FRED	85	George's nose looks positively massive in that photograph.
GINNY	86	That's your nose, Fred.
FRED	87	Bloody hell. 'Tis, isn't it? Take after your side of the family, don't I, Mum?
ARTHUR WEASLEY	88	Harry. There are some within the Ministry who would strongly discourage me from divulging what I'm about to tell you. But I think you need to know the facts. Because you're in danger. Grave danger. Harry's eyes drift to the fugitive poster.
ARTHUR WEASLEY	89	What do you know of Sirius Black, Harry?
ARTHUR WEASLEY	90	Harry, thirteen years ago, when you stopped... Mr. Weasley hesitates, unable to continue.
HARRY	91	Voldemort...?
HARRY	92	Voldemort...?
ARTHUR WEASLEY	93	Harry, I hate it when you say --
HARRY	94	I know, sorry. Ron hates it too.
HARRY	95	Kill me? Mr. Weasley nods. Nervously.
ARTHUR WEASLEY	96	Harry. I want you to swear that -- whatever you might hear -- you won't go looking for Black.
HARRY	97	Mr. Weasley, why would I go looking for someone who wants to kill me? Mr. Weasley nods, then claps Harry on the shoulder.
ARTHUR WEASLEY	98	Just watch yourself, will you, Harry? 24 OMITTED 24 & & 25 25
MRS. WEASLEY	99	Ron!
HARRY	100	I didn't mean to blow her up. I just...
RON	101	Brilliant!
HERMIONE	102	Honestly, Ron, it's not funny.
RON	103	I still think it was brilliant. SNAP! SNAP! SNAP! A copy of the The Monster Book of Monsters SCUTTLES CRAB-LIKE down the aisle, pursued by
NEVILLE	104	Hi, Harry. Ron. Hermione.
HERMIONE	105	C'mon. We're in here.
RON	106	You know everything. How is it
HERMIONE	107	Seems to be. Why? What is it, Harry?
HARRY	108	Close the door.
RON	109	Let me get this straight. Sirius Black escaped from Azkaban to come after you?
HARRY	110	Yes.
HERMIONE	111	But they'll catch Black, won't they? I mean... eventually?
RON	112	Sure -- Of course, no one's ever broken out of Azkaban before and he's a raving, murderous lunatic... Just then, the COMPARTMENT RATTLES. Lanterns flicker.
HERMIONE	113	Why're we stopping? We can't be there yet...
RON	114	What's going on?
HARRY	115	Dunno... Maybe we've broken down?
HERMIONE	116	Ouch! Ron, that was my foot! SQUEAK-SQUEAK-SQUEAK. Ron, a dark silhouette against the window, wipes a patch of condensation from the window.
RON	117	There's something moving out there. I think... people are coming aboard. Suddenly the CAR SWAYS violently... rights itself. The METAL WINDOW TRIM at Ron's fingertips begins to VIBRATE.
RON	118	Bloody hell. What's happening? SSSSST! A soft CRACKLING fills the car and FLAMES bloom... in the hands of R.J. Lupin. In the SHIVERING
PROFESSOR LUPIN	119	Don't. Move. A HAND -- slimy and scabbed -- a hand of death -- GRIPS
HERMIONE	120	Harry? Harry, are you all right?
HARRY	121	Thanks.
PROFESSOR LUPIN	122	Chocolate. Eat. It'll help.
HARRY	123	What was that -- that thing?
PROFESSOR LUPIN	124	A Dementor. One of the guards of Azkaban. It's gone now.
HERMIONE	125	It was searching the train, Harry. For Sirius Black.
PROFESSOR LUPIN	126	I need to have a word with the driver. Excuse me.
HARRY	127	What happened to me?
RON	128	Well, you sort of went... rigid. We thought maybe you were having a fit or something.
RON	129	No. I felt... weird. Like I'd never be cheerful again. But... no.
HERMIONE	130	I was trembling. Cold. But then... Professor Lupin made it go away...
HARRY	131	But someone was screaming. A woman.
HERMIONE	132	No one was screaming, Harry.
DUMBLEDORE	133	Welcome! Welcome to another year at Hogwarts! I have a few things to say, before we become befuddled by our excellent feast. I myself am particularly looking forward to
DUMBLEDORE	134	Mm. Yes. First, I'm pleased to welcome Professor R.J. Lupin, who has kindly consented to fill the post of Defense Against the Dark Arts. Good luck to you, Professor. Amid SCATTERED APPLAUSE, Harry, Ron, Hermione CLAP
DUMBLEDORE	135	As some of you may know, Professor Kettleburn, our Care of Magical Creatures teacher for many years, has decided to retire in order to
HARRY	136	Fortuna Major.
RON	137	Good to be home, eh, Harry?
HARRY	138	Yeah... As his breath CLOUDS THE GLASS, we gradually...
PROFESSOR TRELAWNEY	139	... the Sight. Hello. I am
RON	140	Where'd you come from?
HERMIONE	141	Me? I've been here all along.
NEVILLE	142	I... I think so.
PROFESSOR TRELAWNEY	143	I wouldn't be so sure of that.
PROFESSOR TRELAWNEY	144	Unfortunately, classes will be disrupted in February by a nasty bout of flu. I myself will lose my voice. And in late spring, one
PROFESSOR TRELAWNEY	145	Well then. Shall we? CUT TO: TEACUP - DETAIL - LATER Inside, a CLOUD of TEA LEAVES mutates oddly. Harry, sitting opposite Ron now, frowns at the leaves, consults
PROFESSOR TRELAWNEY	146	Broaden your minds, my dears. And allow your eyes to see... beyond. Trelawney takes Lavender Brown's cup, peers inside.
PROFESSOR TRELAWNEY	147	A five-leaf clover... You can expect to wake with a horrible rash tomorrow morning, dear.
PROFESSOR TRELAWNEY	148	... would you be so kind as to select one of the blue ones? I'm rather partial to the pink.
RON	149	Well. He's got a wonky sort of cross -- that's trials and suffering. But this lot here could be the sun -- that's great happiness. So... he's going to suffer but be very happy about it.
PROFESSOR TRELAWNEY	150	Ahhh!
PARVATI	151	What is it, Professor? Trelawney regards Harry with a mixture of pity and fear.
PROFESSOR TRELAWNEY	152	My dear boy... You have the Grim.
PARVATI	153	Not the grin, you idiot. The Grim.
DEAN THOMAS	154	But what does it mean, Professor?
LAVENDER	155	'The Grim...'
LAVENDER	156	'Taking the form of a giant spectral dog, it is among the darkest omens in our world. It is an omen... of death.'
HERMIONE	157	Death omens. Honestly. If you ask me, Divination's a very wooly discipline. Now Ancient Runes. That's a fascinating subject.
RON	158	Ancient Runes? Exactly how many classes are you taking this term?
HERMIONE	159	A fair few.
RON	160	Hang on. Ancient Runes is the same time as Divination. You'd have to be in two classes at once.
HERMIONE	161	Don't be silly. How could anyone be in two classes at once?
HAGRID	162	C'mon now, get a move on! Got a real treat for yeh. Great lesson comin' up. Follow me.
HAGRID	163	Gather 'round. Find yerself a spot. That's it. Now, firs' thing yeh'll want ter do is open yer books --
HAGRID	164	Crikey. Didn' yeh know? All yeh've got ter do is stroke 'em. Look -- Hagrid takes Hermione's copy, SNAPS the Spellotape binding it. As it begins to BITE, Hagrid calmly runs a forefinger down the book's spine and it... SHIVERS. Falls quietly open. Hagrid glances at the class, looking suddenly unsure.
HAGRID	165	Righ' then. So... so... yeh've got yer books, an' now yeh need
DRACO	166	God, this place is going to the dogs. Wait until my father hears Dumbledore's got this oaf teaching classes.
HARRY	167	Listen, you stupid prat -- Eyes WIDENING in fear, Malfoy steps back, points.
DRACO	168	Potter, there's a Dementor behind you.
HAGRID	169	Gee up, there!
RON	170	Hagrid. Exactly what is that?
HAGRID	171	A Hippogriff, o' course. Now, firs' thing yeh gotta know is they're proud. Easily offended, Hippogriffs are. Don't never insult one, 'cause it migh' be
HAGRID	172	Good man, Harry!
HAGRID	173	Tha's it. Easy now... stop! This here's Buckbeak, Harry. Yeh want ter let 'im make the firs' move. It's polite, see? Jus' take step forward, give 'im a bow, and if Buckbeak bows back, yeh're allowed
HAGRID	174	Well done, Harry! Go on. Give 'im a pat.
HAGRID	175	Look at that! I reckon he migh' let yeh ride 'im!
HAGRID	176	We'll jus' set yeh behind the wing joint. Mind yeh don' pull
HAGRID	177	Off yeh go! As Buckbeak GALLOPS FORWARD, Harry slides scarily back, giant WINGS unfold, huge and powerful, and -- WHOOSH! --
HAGRID	178	Good work, Harry!
HARRY	179	Brilliant... Professor.
DRACO	180	Give me a go at that thing. If Potter can do it, it must be easy. You're not dangerous at all, are you, you great ugly brute --
HAGRID	181	Malfoy! No!
DRACO	182	It's killed me! It's killed me!
HAGRID	183	Calm yerself! Yer fine... jus' a scratch... Hagrid looks: a DEEP GASH glistens on Draco's limp arm.
HERMIONE	184	Hagrid. He's got to be taken to a hospital. I'll go with you, if you like --
HAGRID	185	No. I'm the teacher. You all... you all just... Class dismissed!
PANSY	186	Does it hurt terribly, Draco?
HARRY	187	At least Hagrid didn't get sacked.
HERMIONE	188	Yes. But I hear Draco's father's furious. I don't think we've heard the end of this...
SEAMUS	189	He's been sighted!
RON	190	Who? But the PHOTOGRAPH on the Prophet's front page provides a chilling answer: Sirius Black. Hermione reads over the shoulders of others. WHISPERS half to herself:
HERMIONE	191	Achintee? That's not far from here...
NEVILLE	192	You don't think he'd come to Hogwarts, do you?
LAVENDER	193	With the Dementors at every entrance?
LAVENDAR	194	Dementors? He's already slipped
BEM	195	That's right. Black could be anywhere. It's like trying to catch smoke. Like trying to catch smoke with your bare hands.
PROFESSOR LUPIN	196	Intriguing, yes? Would anyone like to venture a guess as to what's inside?
PROFESSOR LUPIN	197	Very good, Mr. Finnigan. Can anyone tell us what a Boggart looks like?
HERMIONE	198	No one knows.
HERMIONE	199	Boggarts are shape-shifters.
PROFESSOR LUPIN	200	Terrifying, yes. Luckily, a very simple charm exists to repel a Boggart. Let's practice it now, shall we? Without wands, please... Riddikulus!
STUDENTS	201	Riddikulus!
PROFESSOR LUPIN	202	Good. So much for the easy part. You see, the incantation alone is not enough. What really finishes a Boggart off is... laughter. You need to force it to assume a shape you find truly amusing. Neville, come up here, will you?
PROFESSOR LUPIN	203	What would you say is the thing that frightens you most?
NEVILLE	204	Profter... Snafpt...
PROFESSOR LUPIN	205	Didn't catch that, Neville, sorry.
PROFESSOR LUPIN	206	Hmmm... yes. Neville, I believe you live with your grandmother?
NEVILLE	207	Yes, but I don't want the Boggart
PROFESSOR LUPIN	208	It won't. But I want you to
PROFESSOR LUPIN	209	That's fine. We don't need to hear it. If you see it, we will. Now, when I open this wardrobe, Neville, here's what I want you to do... Lupin leans close to Neville, WHISPERS. Neville's eyes POP OPEN in shock. Consider Lupin uncertainly.
PROFESSOR LUPIN	210	You can do this, Neville.
PROFESSOR LUPIN	211	Right then. Wand at the ready. One. Two. Three! SPARKS jet from Lupin's wand, strike the doorknob, and
PROFESSOR LUPIN	212	Think, Neville. Think!
NEVILLE	213	R-r-riddikulus! CRACK! Snape stumbles in a FLASH OF LIGHT and reappears... in a LONG, LACE-TRIMMED DRESS, TOWERING MOTH-EATEN HAT, and CRIMSON HANDBAG. Instantly, the
PROFESSOR LUPIN	214	Ron! Forward!
RON	215	Riddikulus! CRACK! ROLLER SKATES materialize on the spider's hairy feet and it begins to shuffle crazily in place. Instantly, Ron relaxes as the class' LAUGHTER rings out.
PROFESSOR LUPIN	216	Parvati! As Parvati steps up, the spider SPINS faster and faster, a DIZZYING BLUR, then reappears as a VAMPIRE.
PARVATI	217	Riddikulus! As the vampire WHIPS its cloak across its eyes, we CUT BEHIND... so our POV is of the students. SWISH! The cloak reopens, the class LAUGHS, and we REVERSE again... see that the vampire is now dressed like CARMEN MIRANDA. As it begins to SHIMMY about -- against its will -- the class starts to CLAP.
PROFESSOR LUPIN	218	Mr. Thomas! As Dean steps up, the vampire's undulating body attenuates, its skin darkening with diamond-thatched SCALES becoming... a GIANT COBRA.
DEAN THOMAS	219	Riddikulus!
PROFESSOR LUPIN	220	Next! ... turns, sees Harry step forward expectantly. Concern flickers through Lupin's face. The Jack-In-The-Box pivots on its spring, its face tumbling toward Harry, becoming more sinister, transforming into a...
PROFESSOR LUPIN	221	Here! CRACK! -- the Dementor vanishes and a ROILING MIST appears, which becomes CLOUDS. Something glows within
PROFESSOR LUPIN	222	Riddikulus! POP! The orb deflates like a punctured balloon, WHIZZES crazily about the room, then darts back into the wardrobe. The door SLAMS SHUT and the CLASS CHEERS.
PROFESSOR LUPIN	223	Well done, everyone. I think that's enough excitement for today. As the students exit, chattering loudly, only Harry, subdued, remains behind. At the doorway, Lupin glances
HARRY	224	Yes, Professor, but I thought if you said I could go --
PROFESSOR LUPIN	225	Well, don't feel too bad. I was roundly disappointed the first time I went.
HARRY	226	Really?
PROFESSOR LUPIN	227	No. I was just trying to make you feel better. Honeydukes' sweets
PROFESSOR LUPIN	228	Yes, that too...
HARRY	229	Professor, can I ask you something?
PROFESSOR LUPIN	230	You'd like to know why I stopped you from facing the Boggart.
PROFESSOR LUPIN	231	But clearly... I was wrong.
HARRY	232	I did think of Voldemort first. But then, I remembered that night on the train... and the Dementors...
PROFESSOR LUPIN	233	Well, well. I'm impressed. That suggests that what you fear most
HARRY	234	Before I fainted... I heard something. A woman. Screaming.
PROFESSOR LUPIN	235	Dementors force us to relive the worst memories of our lives. Our
HARRY	236	I think it was my mother. The
PROFESSOR LUPIN	237	I could tell you stories -- and there are many about your parents,
HERMIONE	238	But, I mean, after awhile, it got a bit boring. Don't you think, Ron?
RON	239	Huh? Oh. Yeah. Dead depressing. Hang on. I almost forgot. I got you something wicked at Dervish
RON	240	If there's someone untrustworthy around, it's meant to light up
HARRY	241	I'm glad you had a good time. Really. And thanks for this.
RON	242	Oh, careful of those, they'll make your... On cue, SMOKE CURLS from Harry's ears and nose.
RON	243	Never mind.
RON	244	What's the hold-up? Only Neville ever forgets the password.
GINNY	245	No. You don't understand --
DUMBLEDORE	246	Mr. Filch. Round up the ghosts.
FILCH	247	There'll be no need for ghosts, Professor... Filch extends a crooked finger. High up, near the
DUMBLEDORE	248	Dear lady. Who did this to you?
DUMBLEDORE	249	Secure the castle, Mr. Filch. The rest of you... to the Great Hall. 58 MONTAGE - SECURING THE CASTLE - NIGHT 58 CLOCK TOWER DOOR: Great GROANING TUMBLERS fall. SPINDLES rotate. CYLINDERS -- one after another -- fire into place. WINDOWS: Iron SPIKES, sharp as razors, rise instantly. 59 OMITTED 59
SNAPE	250	I've done the dungeons, Headmaster. No sign of Black. Nor anywhere else in the castle.
SNAPE	251	Remarkable feat, don't you think? To enter Hogwarts castle on one's own, completely undetected...
SNAPE	252	You may recall, prior to the start
DUMBLEDORE	253	I do not believe a single
DUMBLEDORE	254	No... I feel quite confident the castle is safe. And I'm more than willing to let the students return
DUMBLEDORE	255	It's astonishing what the body can endure when the mind allows itself to rest.
SIR CADOGAN	256	Who dares challenge Sir Cadogan! Back, you scurvy braggarts! You rogues!
SEAMUS	257	He's barking mad!
DEAN THOMAS	258	What d'you expect? After what happened to the Fat Lady, none of
SIR CADOGAN	259	Farewell, comrades! If ever you have need of noble heart and steely sinew, call upon Sir Cadogan!
RON	260	Yeah, we'll call you... if we ever need someone mental. 64 OMITTED 64
SNAPE	261	Turn to page 394. As the students eye Snape with guarded curiosity, Malfoy finishes SCRAWLING something on a bit of PARCHMENT and
HARRY	262	Excuse me, sir, but... where's
SNAPE	263	That's not really your concern, is it, Potter? Suffice it to say, your Professor finds himself incapable of teaching at the present time. Page 394. Snape waves the MOTH away, blows out a candle and a SLIDE SHOW BEGINS. An ANCIENT WOODCUT of a HORRIFIC BEAST flickers at the front of the room. Ron frowns down at
RON	264	Werewolves?
HERMIONE	265	But, sir, we've only just begun learning about Red Caps and Hinkypunks. We're not meant to start nocturnal beasts for weeks --
SNAPE	266	Quiet!
SNAPE	267	Now. Which of you can tell me the difference between an Animagus and a werewolf? As the class stares mutely at a SLIDE of an ATTACKING WEREWOLF, Hermione waiting desperately for someone to respond to Snape's question, the moth flutters by Harry.
SNAPE	268	No one? How... disappointing.
HERMIONE	269	Please, sir, an Animagus is a wizard who elects to turn into an animal. A werewolf has no choice in the matter. Furthermore, the werewolf actively hunts humans and responds only to the call of its own kind -- Malfoy lets out a LOW HOWL.
SNAPE	270	Quiet, Malfoy! Though one must admit to feeling your pain. That is the second time you have spoken out of turn, Miss Granger. Tell me. Are you incapable of restraining yourself? Or do you take pride in being an insufferable know-it-all?
SNAPE	271	Five points from Gryffindor!
SNAPE	272	Not exactly Picasso, are you? I hope you demonstrate more talent on the Quidditch pitch this weekend then you do as an artist.
HARRY	273	Come on! Faster!
DEMENTORS.	274	A DISTANT WHISTLE weaves into the WIND, rises in pitch, not a whistle at all, but a... SCREAM. A WOMAN'S SCREAM. Harry's eyes flutter, and wisps of SILVERY WHITE LIGHT
HERMIONE	275	No!!!
THE SCREEN GOES BLACK.	276	Not a sound. For the longest time. Then... VOICES:
GEORGE	277	Yeah, c'mon, Ron. We'll walk you off the Astronomy Tower and see how you come out looking.
HARRY	278	Probably a right sight better than
HERMIONE	279	Harry! How're you feeling?
HARRY	280	Brilliant.
FRED	281	Gave us a right good scare, mate.
HARRY	282	What happened?
RON	283	You fell off your broom.
HARRY	284	Really? I meant the match. Who won? Silence. Uncomfortable glances.
HERMIONE	285	No one blames you, Harry. The Dementors aren't meant to come on
RON	286	There's something else you should know, Harry. Your Nimbus -- when it blew away? -- it sort of landed
PROFESSOR LUPIN	287	Dementors are among the foulest creatures that walk this earth.
HARRY	288	I'm scared, Professor.
PROFESSOR LUPIN	289	I'd consider you a fool if you weren't.
HARRY	290	I need to learn how to fight them. You could teach me, Professor. You made that Dementor on the train go away...
PROFESSOR LUPIN	291	There was only one that night...
HARRY	292	But you made it go away.
PROFESSOR LUPIN	293	Beautiful...
FRED	294	Clever, Harry.
GEORGE	295	But not clever enough.
FRED	296	Besides, we've got a better way.
HARRY	297	What's this rubbish?
GEORGE	298	It's a wrench giving it to you, believe me.
FRED	299	But we've decided your need's greater than ours. George, if you will...
GEORGE	300	I solemnly swear that I am up to no good.
HARRY	301	'Messrs Moony, Wormtail, Padfoot
GEORGE	302	Ah... Moony, Wormtail, Padfoot and Prongs. We owe them so much.
HARRY	303	Hang on. This is Hogwarts! And that... No. Is that really... Harry points to a small MOVING DOT labeled "Dumbledore."
FRED	304	Dumbledore.
FRED	305	Pacing.
GEORGE	306	Does that a lot.
HARRY	307	You mean, this map shows...
FRED	308	Everyone.
HARRY	309	Everyone?
GEORGE	310	Everyone.
GEORGE	311	What they're doing.
FRED	312	Every minute.
HARRY	313	Brilliant! Where'd you get it?
FRED	314	Nicked it from Filch's office, of course, first year. Now listen. There's seven secret passageways out of the castle. But we'd recommend...
FRED	315	Witch, right. But you best hurry.
HARRY	316	Dissendium? CLICK! The witch's EYE OPENS and the statue pivots, revealing a DARK OPENING in the floor. As Harry
HARRY	317	Mischief managed. 61.
HERMIONE	318	It's meant to be the most haunted building in Britain. Did I mention that?
RON	319	Twice.
HERMIONE	320	Should we move a bit closer?
RON	321	Huh? Oh... All right...
RON	322	Actually, it's fine from here.
HERMIONE	323	Perfect. Just then, VOICES ECHO and THREE FIGURES appear over the rise, phantoms in the mist. Malfoy. Crabbe. Goyle. Pike.
DRACO	324	Well, well. Look who's here. You two shopping for your dream home? Seems a bit grand for you, Weasel- Bee. Don't your family all sleep
RON	325	Shut your mouth, Malfoy.
DRACO	326	How dare you speak to me, you filthy, little mud -- SPLAT! Malfoy takes a SNOWBALL to the grill. Splutters:
DRACO	327	Who did that! Malfoy glances about in confusion, when -- SPLAT!
DRACO	328	Well, don't just stand there!
DRACO	329	Wait a minute, there's something out here -- Aaaaaaahhhh!!!
HERMIONE	330	Harry...? Harry?
RON	331	Bloody hell, Harry! That was not funny!
RON	332	Those weasels! Never told me about any Marauder's Map!
HERMIONE	333	But Harry isn't going to keep it. He's going to turn it over to
HERMIONE	334	Oh, shut up.
HERMIONE	335	That's Madam Rosmerta. Ron
RON	336	It's not true!
HARRY	337	Shhh.
CORNELIUS FUDGE	338	I trust business is good?
MADAM ROSMERTA	339	It'd be a right sight better if
CORNELIUS FUDGE	340	We have a killer on the loose.
RON	341	Harry? He's gone. FOOTPRINTS track through the snow, into the pub.
MADAM ROSMERTA	342	Come on then. Let's hear it.
MADAM ROSMERTA	343	You-Know-Who. I've heard this rot. It was all over The Daily Prophet back in the day. And I'll say now what I said then: Of all
CORNELIUS FUDGE	344	Ha! Tell that to Peter Pettigrew!
MADAM ROSMERTA	345	I remember him. What's he got to do with it?
MADAM ROSMERTA	346	Harry.
CORNELIUS FUDGE	347	But that's not the worst of it.
MADAM ROSMERTA	348	What could be worse?
DAY	349	... and FOOTPRINTS appear in the snow. HARRY'S POV ENDS.
PROFESSOR LUPIN	350	You're sure about this, Harry? This is very advanced magic. Well beyond Ordinary Wizarding Level.
HARRY	351	If Black can fight the Dementors, I need to know how too. Lupin studies Harry -- as if conflicted -- then decides.
PROFESSOR LUPIN	352	Very well. The spell I'm going to teach you is called the Patronus Charm. Ever hear of it?
PROFESSOR LUPIN	353	A Patronus is a kind of positive force. For the wizard who can conjure one, the Patronus works something like a shield. The Dementor feeds on it instead of
PROFESSOR LUPIN	354	But in order for it to work, you must think of a memory. And not just any. This memory needs to be a very happy one. And powerful.
PROFESSOR LUPIN	355	Got something? Good. Let it fill you up. Lose yourself in it. Then speak the incantation: Expecto Patronum. Without your wand...
HARRY	356	Expecto Patronum...
PROFESSOR LUPIN	357	Right then. Shall we?
PROFESSOR LUPIN	358	Concentrate, Harry. Concentrate...
HARRY	359	Expecto... Patronum...
HARRY	360	Expecto... Expecto...
PROFESSOR LUPIN	361	Here! CRACK! -- the Dementor mutates into a SILVERY WHITE ORB.
PROFESSOR LUPIN	362	Riddikulus!
PROFESSOR LUPIN	363	Quickly.
HARRY	364	That's one nasty Dementor.
PROFESSOR LUPIN	365	Boggart, Harry. The real thing would be much, much worse. Just out of interest, what were you thinking of? What memory did you choose?
PROFESSOR LUPIN	366	That's not good enough, Harry. Not nearly.
HARRY	367	There's another. It's not happy exactly. I mean, it is. It's the happiest I've ever felt. But it's... complicated.
PROFESSOR LUPIN	368	Is it strong?
PROFESSOR LUPIN	369	Then let's try it.
PROFESSOR LUPIN	370	Think, Harry, think --
HARRY	371	Just do it! Lupin blinks at Harry's quiet fierceness. Opens the packing case. Instantly, the Dementor appears again. A chill fills the air. The hair skates off Harry's scar.
HARRY	372	Expecto Patronum!
