movie,character,speech_id,text
goblet_of_fire,RON,373,Because nobody asked her. I would have
goblet_of_fire,RON,381,No. Absolutely not.
goblet_of_fire,HERMIONE,385,Hot isn't it? Viktor's gone to get drinks. Care to join us?
goblet_of_fire,RON,386,"No, we'd NOT care to join you and Viktor."
goblet_of_fire,HERMIONE,387,What's got your wand in a knot?
goblet_of_fire,RON,388,He's a Durmstrang. You're fraternising with the enemy.
goblet_of_fire,RON,389,"Hrmph, I think he's got a bit more than"
goblet_of_fire,HERMIONE,393,How dare you! Besides I can take care of myself.
goblet_of_fire,RON,394,Doubt it. He's way too old.
goblet_of_fire,HERMIONE,395,What? What? That's what you think?
goblet_of_fire,RON,396,Yeah that is what I think.
goblet_of_fire,HERMIONE,397,You know the solution then don't you.
goblet_of_fire,HERMIONE,399,"Next time there's a ball pluck up the courage and ask me before somebody else does, and not as a last resort."
goblet_of_fire,RON,400,Well that's completely off the point. Harry...
goblet_of_fire,HERMIONE,401,Where have you been? Nevermind! Off to bed both of you.
goblet_of_fire,VOLDEMORT,404,"Ah yes, the time is close now. Harry! At last! Step aside Wormtail so I can give our guest a proper greeting!"
goblet_of_fire,HERMIONE,407,"I wouldn't know, we didn't actually talk about the tournament. Actually we didn't really talk at all, Viktor's more of a physical being. I just mean"
goblet_of_fire,HERMIONE,409,"I mean these tasks are supposed to test you, in the most brutal way they're almost cruel. And um, I'm scared for you. You got by the dragon mostly on nerve, I'm not sure it's going to be enough this time."
goblet_of_fire,HERMIONE,428,"Harry, tell me again."
goblet_of_fire,HERMIONE,430,"The black lake, that's obvious."
goblet_of_fire,HERMIONE,432,"Again obvious, though I must admit potentially problematic"
goblet_of_fire,HERMIONE,434,"Look Harry, we can do this. The three of us can figure it out."
goblet_of_fire,HERMIONE,435,"But sir, the second task is only hours away and..."
goblet_of_fire,RON,465,Well... yeah... a bit
goblet_of_fire,HERMIONE,469,Are you alright? You must be freezing! Personally I think you behaved admirably.
goblet_of_fire,HERMIONE,471,Next to last.
goblet_of_fire,RON,475,Blimey even when you go wrong it turns out right.
goblet_of_fire,RON,480,We're still misfits.
goblet_of_fire,VOLDEMORT,556,Kill the spare.
goblet_of_fire,VOLDEMORT,558,"Do it, now!"
goblet_of_fire,VOLDEMORT,563,My wand Wormtail.
goblet_of_fire,VOLDEMORT,564,Hold out your arm.
goblet_of_fire,VOLDEMORT,566,The other arm Wormtail.
goblet_of_fire,VOLDEMORT,567,"Welcome my friends. Thirty years it's been, and yet you stand before me as though it were only yesterday. I confess myself disappointed, not one of you tried to find me."
goblet_of_fire,VOLDEMORT,568,"Not even you, Lucius."
goblet_of_fire,VOLDEMORT,570,"There were signs my friend, and more than whispers."
goblet_of_fire,VOLDEMORT,573,"Out of fear, not loyalty. Still you have proved yourself useful these past few months Wormtail.  Voldemort grants Wormtail a new hand."
goblet_of_fire,VOLDEMORT,575,Harry! I'd almost forgotten you were here. Standing on the bones of my father. I'd introduce you but word has it you're almost as famous as me these days. The
goblet_of_fire,VOLDEMORT,576,"Astonishing what a few drops of your blood will do eh Harry? Pick up your wand Potter. I said pick it up, get up. Get up! You've been taught how to duel I presume yes? First we bow to each other. Come on now Harry the niceties must be observed, Dumbledore would not want you to forget your manners now would he? I said bow!"
goblet_of_fire,VOLDEMORT,577,That's better. And now...
goblet_of_fire,VOLDEMORT,578,"Atta boy Harry, your parents would be proud. Especially your filthy mongrel mother. I'm going to kill you Harry Potter, I'm going to destroy you. After tonight no one will ever again question my powers. After tonight if they speak of you they'll speak only of how you begged for death, and I being a merciful lord obliged. Get up."
goblet_of_fire,VOLDEMORT,579,"Don't you turn your back on me Harry Potter I want you to look at me when I kill you, I want to see the lights leave your eyes."
goblet_of_fire,RON,617,Do you think we'll ever just have a quiet year at Hogwarts?
goblet_of_fire,HERMIONE,620,Everything's going to change now isn't it?
goblet_of_fire,HERMIONE,622,Promise you'll write this summer. Both of you.
goblet_of_fire,RON,623,Well I won't. You know I won't!
half_blood_prince,SNAPE,9,"Run along, Wormtail."
half_blood_prince,SNAPE,13,"If the Dark Lord has forbidden it, you ought not to speak."
half_blood_prince,SNAPE,14,"As it so happens Iâ€™m aware of your situation, Narcissa."
half_blood_prince,SNAPE,16,"Your sister doubts me, Narcissa. Understandable."
half_blood_prince,SNAPE,19,I canâ€™t change the Dark Lordâ€™s mind. But it might be possible for me to help Draco. To provide some... protection.
half_blood_prince,SNAPE,21,I can try.
half_blood_prince,SNAPE,25,Take out your wand.
half_blood_prince,RON,85,Harry? Did someone say Harry?
half_blood_prince,RON,86,"â€˜Course not. Think Iâ€™d know if my best friend was in my room, wouldnâ€™t I?"
half_blood_prince,HERMIONE,87,Was that an owl I heard?
half_blood_prince,RON,92,Youâ€™ve a bit of...
half_blood_prince,RON,94,Mum sort of lost it last week. Said Ginny and I had no business going back to Hogwarts. That itâ€™s too dangerous.
half_blood_prince,HERMIONE,96,Sheâ€™s not alone. Even my parents
half_blood_prince,HERMIONE,98,Thereâ€™s been a lot of chatter
half_blood_prince,HERMIONE,112,These are adorable.
half_blood_prince,RON,113,How much for this?
half_blood_prince,RON,114,How much for me?
half_blood_prince,RON,115,But Iâ€™m your brother!
half_blood_prince,RON,116,Câ€™mon. Letâ€™s go.
half_blood_prince,HERMIONE,119,How is it Fred and George are doing it? Half the alleyâ€™s closed down.
half_blood_prince,HERMIONE,120,Oh no. Look.
half_blood_prince,RON,122,Is it just me? Or do Draco and mummy look like two people who donâ€™t want to be followed?
half_blood_prince,HERMIONE,128,I donâ€™t know.
half_blood_prince,HERMIONE,133,"Stop, Harry, I know where youâ€™re going with this --"
half_blood_prince,RON,134,One of what?
half_blood_prince,RON,135,Youâ€™re barking. What would You- Know-Who want with a sod like Malfoy?
half_blood_prince,HERMIONE,136,I told you. I donâ€™t know what I saw.
half_blood_prince,RON,145,Probably on the platform. Câ€™mon.
half_blood_prince,SNAPE,164,"Itâ€™s alright, Mr. Filch. I can vouch for Mr. Malfoy."
half_blood_prince,RON,174,Donâ€™ you worry. Heâ€™ll be â€˜long soon â€˜nuff --
half_blood_prince,RON,175,"Oi! Turn around, you lunatic."
half_blood_prince,RON,186,But I donâ€™t want to take Potions!
half_blood_prince,RON,187,"Ron Weasley, sir. But Iâ€™m dead awful at Potions, a menace actually, so I probably should just be going --"
half_blood_prince,HERMIONE,192,"Granger, sir. That one there is Veritaserum. And that would be Polyjuice Potion. And that..."
half_blood_prince,HERMIONE,193,... is Amortentia! The most powerful love potion in the world.
half_blood_prince,HERMIONE,207,How did you do that?
half_blood_prince,HERMIONE,209,No. The instructions specifically say to cut.
half_blood_prince,RON,274,"Really? Strapping guy like you, youâ€™ve got a Beaterâ€™s build, donâ€™t you think? Keeper needs to be agile, quick --"
half_blood_prince,RON,279,"Have to admit, thought I was going to miss that last one. Hope Cormacâ€™s not taking it too hard."
half_blood_prince,RON,280,"Has a bit of a thing for you, Hermione. Cormac."
half_blood_prince,HERMIONE,282,No I have not. And if you had a shred of self-respect you would turn that book in.
half_blood_prince,HERMIONE,284,"Iâ€™d like to know just whose book that was. Letâ€™s take a look, shall we?"
half_blood_prince,HERMIONE,288,"For weeks you carry around this book, practically sleep with it... and you have no desire to find out who The Half-Blood Prince is?"
half_blood_prince,HERMIONE,290,"Well, I was curious. So I went to --"
half_blood_prince,HERMIONE,292,And... nothing. Thereâ€™s no reference to the Half-Blood Prince anywhere.
half_blood_prince,HERMIONE,295,"Whatâ€™ve you got there, Hagrid?"
half_blood_prince,HERMIONE,297,"Stinksap? Youâ€™re not sick, are you?"
half_blood_prince,RON,299,Spider? About six feet tall? Ten feet wide?
half_blood_prince,HERMIONE,307,"Three Butterbeers. Splash of ginger in mine, please."
half_blood_prince,RON,308,"Aw, bloody hell..."
half_blood_prince,RON,309,Iâ€™d like to leave.
half_blood_prince,HERMIONE,310,Leave? You canâ€™t be serious.
half_blood_prince,RON,311,That happens to be my sister.
half_blood_prince,HERMIONE,320,"Be delighted, sir."
half_blood_prince,RON,322,Whatâ€™re you playing at?
half_blood_prince,RON,324,Um... Youâ€™ve got a little...
half_blood_prince,RON,325,Bit worried about her. Did you
half_blood_prince,HERMIONE,328,Iâ€™ll get someone --
half_blood_prince,RON,334,"Believe me, Professor, Iâ€™ve been asking myself the same question for six years."
half_blood_prince,SNAPE,335,Is this it?
half_blood_prince,SNAPE,336,I think Miss Bell is lucky to be alive.
half_blood_prince,SNAPE,339,Indeed. Your evidence?
half_blood_prince,SNAPE,341,"You... just... know. Once again you astonish with your gifts, Potter, gifts mere mortals could only dream of possessing. How grand it must be to be the Chosen One."
half_blood_prince,RON,342,What do you suppose Dean sees in
half_blood_prince,RON,347,Skin? Youâ€™re saying Deanâ€™s dating my sister because of her skin?
half_blood_prince,RON,349,"Hermioneâ€™s got nice skin. Wouldnâ€™t you say? As skin goes, I mean."
half_blood_prince,HERMIONE,360,My parents are dentists. They tend to peopleâ€™s teeth.
half_blood_prince,HERMIONE,362,"No. Though, a boy named Robbie Fenwick did bite my father once. Needed ten stitches."
half_blood_prince,RON,384,So. How was it?
half_blood_prince,HERMIONE,385,How was what?
half_blood_prince,HERMIONE,386,Dead boring. Though I think Harry enjoyed dessert.
half_blood_prince,HERMIONE,387,"Olâ€™ Sluggyâ€™s having a Christmas do, you know. And weâ€™re meant to bring someone..."
half_blood_prince,RON,388,I expect youâ€™ll be going with
half_blood_prince,HERMIONE,389,"Actually, I was going to ask you."
half_blood_prince,HERMIONE,391,Really. But seeing as you have such a distaste for the idea --
half_blood_prince,RON,392,Iâ€™m resigning. After todayâ€™s match. McLaggen can have my spot.
half_blood_prince,RON,394,"Sure... As Harry pours, Luna arrives at the table wearing a HAT that bears an uncanny resemblance to a real lion."
half_blood_prince,HERMIONE,397,"Donâ€™t drink that, Ron! But Ronâ€™s frozen in mid-sip, looking at Harryâ€™s palm too."
half_blood_prince,HERMIONE,398,You could be expelled for that.
half_blood_prince,RON,400,"Câ€™mon, Harry. Weâ€™ve got a game to win."
half_blood_prince,HERMIONE,403,"You shouldnâ€™t have done it, Harry."
half_blood_prince,HERMIONE,405,You didnâ€™t put it in?
half_blood_prince,HERMIONE,406,Charms spell. Just practicing.
half_blood_prince,RON,408,Whatâ€™s with the birds?
half_blood_prince,RON,411,"Look, I canâ€™t help it if sheâ€™s got"
half_blood_prince,HERMIONE,426,"Hm? Oh, Iâ€™ve just escaped -- I mean, left Cormac. Under the mistletoe."
half_blood_prince,HERMIONE,428,I thought it would annoy Ron most.
half_blood_prince,HERMIONE,429,No thank you.
half_blood_prince,SNAPE,433,Whatâ€™s going on back here?
half_blood_prince,SNAPE,434,"Youâ€™ve just bought yourself a monthâ€™s detention, McLaggen."
half_blood_prince,SNAPE,435,"Not so quick, Potter."
half_blood_prince,SNAPE,437,... can surely survive your absence for another minute or two.
half_blood_prince,SNAPE,441,Iâ€™ll escort him out.
half_blood_prince,SNAPE,443,I swore to protect you. I made
half_blood_prince,SNAPE,445,"Youâ€™re afraid, Draco. You attempt to conceal it, but itâ€™s obvious. Let me assist you --"
half_blood_prince,RON,447,Unbreakable Vow. Youâ€™re sure thatâ€™s what Snape said.
half_blood_prince,RON,449,"Itâ€™s just, well, you canâ€™t break an Unbreakable Vow."
half_blood_prince,RON,451,"No, you donâ€™t understand -- Oh, bloody hell..."
half_blood_prince,HERMIONE,497,"You have to realize who you are, Harry."
half_blood_prince,HERMIONE,498,So tell me what Arthur said.
half_blood_prince,HERMIONE,500,What would Draco want with a Vanishing Cabinet?
half_blood_prince,HERMIONE,502,"He looks different, donâ€™t you think? Draco. Almost... ill."
half_blood_prince,HERMIONE,505,"Excuse me, I have to go vomit."
half_blood_prince,HERMIONE,539,Did you actually expect you could just walk up to Olâ€™ Sluggy and ask
half_blood_prince,HERMIONE,543,Thatâ€™s... not possible. No one can leave the castle these days.
half_blood_prince,RON,544,"Itâ€™s beautiful, isnâ€™t it? The moon."
half_blood_prince,RON,546,It was on your bed. The box. Thought Iâ€™d try one...
half_blood_prince,RON,548,"I canâ€™t stop thinking about her, Harry."
half_blood_prince,RON,550,She could never annoy me. I think... I think I love her.
half_blood_prince,RON,553,Do you think she knows I exist?
half_blood_prince,RON,554,Snogging? Whoâ€™re you talking about?
half_blood_prince,RON,556,"Romilda, of course. Romilda Vane."
half_blood_prince,RON,559,Itâ€™s no joke! Iâ€™m in love with
half_blood_prince,RON,561,No. Can you introduce me?
half_blood_prince,RON,562,How do I look?
half_blood_prince,RON,570,"Hello, darling. Fancy a drink?"
half_blood_prince,RON,580,What happened to me?
half_blood_prince,RON,583,I feel really... bad.
half_blood_prince,RON,589,"These girls are gonna kill me, Harry."
half_blood_prince,HERMIONE,598,I might ask you the same.
half_blood_prince,HERMIONE,600,I happen to be his... friend.
half_blood_prince,HERMIONE,602,"Heâ€™s been poisoned, you daft dimbo! And for the record, Iâ€™ve"
half_blood_prince,RON,604,"Er... My... Nee... Er! My! Nee! Ron, in a haze, reaches out blindly. Blushing, Hermione"
half_blood_prince,HERMIONE,608,Oh shut up.
half_blood_prince,HERMIONE,609,Ron. Stop. Youâ€™re making it snow.
half_blood_prince,RON,611,Tell me again how I broke up with Lavender?
half_blood_prince,HERMIONE,612,"Um, well, she came to visit you in"
half_blood_prince,RON,613,Donâ€™t get me wrong. Iâ€™m bloody
half_blood_prince,HERMIONE,614,"Does, doesnâ€™t she? And you say you donâ€™t remember a thing from that night? Not one thing?"
half_blood_prince,RON,615,Well... there is... something.
half_blood_prince,HERMIONE,617,Thatâ€™s Katie. Thatâ€™s Katie Bell.
half_blood_prince,RON,633,You know. Hide the book.
half_blood_prince,RON,635,"Still no luck with Slughorn, I take it?"
half_blood_prince,HERMIONE,637,Well? How do you feel?
half_blood_prince,HERMIONE,639,"Now remember. Slughorn usually eats early, takes a short walk and"
half_blood_prince,HERMIONE,641,"What? No, Harry -- youâ€™ve got to go see Slughorn. We have a plan --"
half_blood_prince,HERMIONE,732,Harry. Itâ€™s time.
half_blood_prince,HERMIONE,734,If one wants it to be. Why?
half_blood_prince,HERMIONE,736,"Of course, and that explains the Vanishing Cabinet as well!"
half_blood_prince,RON,737,No. I got an owl from Dad this * morning. The one at Borgin & Burkeâ€™s? Itâ€™s still there.
half_blood_prince,HERMIONE,740,What if there are?
half_blood_prince,RON,742,"Good luck, mate."
half_blood_prince,SNAPE,744,Have you ever considered that you ask too much? That you take too much for granted? Has it ever crossed your brilliant mind that I donâ€™t want to do this anymore?
half_blood_prince,SNAPE,836,I gave my word. I made a vow...
half_blood_prince,SNAPE,838,You can no longer stay here.
half_blood_prince,SNAPE,847,Donâ€™t ever associate that word and my name again.
half_blood_prince,SNAPE,849,"You dare use my own spells against me, Potter?"
half_blood_prince,SNAPE,850,"You may have gotten your motherâ€™s eyes, but youâ€™re as dim as your father. Yes. Itâ€™s me. Iâ€™m the Half-Blood Prince."
half_blood_prince,HERMIONE,861,"You donâ€™t honestly think you can * find all those Horcruxes by * yourself, do you? *"
prisoner_azkaban,HERMIONE,74,That's rich coming from the owner
prisoner_azkaban,RON,76,Brilliant. It's got loads of old stuff. Mummies. Death masks. Tombs --
prisoner_azkaban,HERMIONE,77,"You know, the ancient Egyptians of"
prisoner_azkaban,RON,78,I also got a new wand.
prisoner_azkaban,RON,80,I haven't shown anyone!
prisoner_azkaban,HERMIONE,102,"Honestly, Ron, it's not funny."
prisoner_azkaban,RON,103,I still think it was brilliant.
prisoner_azkaban,HERMIONE,105,C'mon. We're in here.
prisoner_azkaban,RON,106,You know everything. How is it
prisoner_azkaban,HERMIONE,107,"Seems to be. Why? What is it, Harry?"
prisoner_azkaban,RON,109,Let me get this straight. Sirius Black escaped from Azkaban to come after you?
prisoner_azkaban,HERMIONE,111,"But they'll catch Black, won't they? I mean... eventually?"
prisoner_azkaban,RON,112,"Sure -- Of course, no one's ever broken out of Azkaban before and he's a raving, murderous lunatic..."
prisoner_azkaban,HERMIONE,113,Why're we stopping? We can't be there yet...
prisoner_azkaban,RON,114,What's going on?
prisoner_azkaban,HERMIONE,116,"Ouch! Ron, that was my foot!"
prisoner_azkaban,RON,117,There's something moving out there. I think... people are coming aboard.
prisoner_azkaban,RON,118,Bloody hell. What's happening?
prisoner_azkaban,HERMIONE,120,"Harry? Harry, are you all right?"
prisoner_azkaban,HERMIONE,125,"It was searching the train, Harry. For Sirius Black."
prisoner_azkaban,RON,128,"Well, you sort of went... rigid. We thought maybe you were having a fit or something."
prisoner_azkaban,RON,129,No. I felt... weird. Like I'd never be cheerful again. But... no.
prisoner_azkaban,HERMIONE,130,I was trembling. Cold. But then... Professor Lupin made it go away...
prisoner_azkaban,HERMIONE,132,"No one was screaming, Harry."
prisoner_azkaban,RON,137,"Good to be home, eh, Harry?"
prisoner_azkaban,RON,140,Where'd you come from?
prisoner_azkaban,HERMIONE,141,Me? I've been here all along.
prisoner_azkaban,RON,149,Well. He's got a wonky sort of cross -- that's trials and suffering. But this lot here could be the sun -- that's great happiness. So... he's going to suffer but be very happy about it.
prisoner_azkaban,HERMIONE,157,"Death omens. Honestly. If you ask me, Divination's a very wooly discipline. Now Ancient Runes. That's a fascinating subject."
prisoner_azkaban,RON,158,Ancient Runes? Exactly how many classes are you taking this term?
prisoner_azkaban,HERMIONE,159,A fair few.
prisoner_azkaban,RON,160,Hang on. Ancient Runes is the same time as Divination. You'd have to be in two classes at once.
prisoner_azkaban,HERMIONE,161,Don't be silly. How could anyone be in two classes at once?
prisoner_azkaban,RON,170,Hagrid. Exactly what is that?
prisoner_azkaban,HERMIONE,184,"Hagrid. He's got to be taken to a hospital. I'll go with you, if you like --"
prisoner_azkaban,HERMIONE,188,Yes. But I hear Draco's father's furious. I don't think we've heard the end of this...
prisoner_azkaban,HERMIONE,191,Achintee? That's not far from here...
prisoner_azkaban,HERMIONE,198,No one knows.
prisoner_azkaban,HERMIONE,199,Boggarts are shape-shifters.
prisoner_azkaban,HERMIONE,238,"But, I mean, after awhile, it got a bit boring. Don't you think, Ron?"
prisoner_azkaban,RON,239,Huh? Oh. Yeah. Dead depressing. Hang on. I almost forgot. I got you something wicked at Dervish
prisoner_azkaban,RON,240,"If there's someone untrustworthy around, it's meant to light up"
prisoner_azkaban,RON,242,"Oh, careful of those, they'll make your..."
prisoner_azkaban,RON,244,What's the hold-up? Only Neville ever forgets the password.
prisoner_azkaban,SNAPE,250,"I've done the dungeons, Headmaster. No sign of Black. Nor anywhere else in the castle."
prisoner_azkaban,SNAPE,251,"Remarkable feat, don't you think? To enter Hogwarts castle on one's own, completely undetected..."
prisoner_azkaban,SNAPE,252,"You may recall, prior to the start"
prisoner_azkaban,RON,260,"Yeah, we'll call you... if we ever need someone mental."
prisoner_azkaban,SNAPE,261,Turn to page 394.
prisoner_azkaban,SNAPE,263,"That's not really your concern, is it, Potter? Suffice it to say, your Professor finds himself incapable of teaching at the present time. Page 394."
prisoner_azkaban,HERMIONE,265,"But, sir, we've only just begun learning about Red Caps and Hinkypunks. We're not meant to start nocturnal beasts for weeks --"
prisoner_azkaban,SNAPE,267,Now. Which of you can tell me the difference between an Animagus and a werewolf?
prisoner_azkaban,SNAPE,268,No one? How... disappointing.
prisoner_azkaban,HERMIONE,269,"Please, sir, an Animagus is a wizard who elects to turn into an animal. A werewolf has no choice in the matter. Furthermore, the werewolf actively hunts humans and responds only to the call of its own kind --"
prisoner_azkaban,SNAPE,270,"Quiet, Malfoy! Though one must admit to feeling your pain. That is the second time you have spoken out of turn, Miss Granger. Tell me. Are you incapable of restraining yourself? Or do you take pride in being an insufferable know-it-all?"
prisoner_azkaban,SNAPE,271,Five points from Gryffindor!
prisoner_azkaban,SNAPE,272,"Not exactly Picasso, are you? I hope you demonstrate more talent on the Quidditch pitch this weekend then you do as an artist."
prisoner_azkaban,HERMIONE,279,Harry! How're you feeling?
prisoner_azkaban,RON,283,You fell off your broom.
prisoner_azkaban,HERMIONE,285,"No one blames you, Harry. The Dementors aren't meant to come on"
prisoner_azkaban,RON,286,"There's something else you should know, Harry. Your Nimbus -- when it blew away? -- it sort of landed"
prisoner_azkaban,HERMIONE,318,It's meant to be the most haunted building in Britain. Did I mention that?
prisoner_azkaban,HERMIONE,320,Should we move a bit closer?
prisoner_azkaban,RON,321,Huh? Oh... All right...
prisoner_azkaban,RON,322,"Actually, it's fine from here."
prisoner_azkaban,RON,325,"Shut your mouth, Malfoy."
prisoner_azkaban,RON,331,"Bloody hell, Harry! That was not funny!"
prisoner_azkaban,RON,332,Those weasels! Never told me about any Marauder's Map!
prisoner_azkaban,HERMIONE,333,But Harry isn't going to keep it. He's going to turn it over to
prisoner_azkaban,HERMIONE,334,"Oh, shut up."
prisoner_azkaban,HERMIONE,335,That's Madam Rosmerta. Ron
prisoner_azkaban,RON,336,It's not true!
prisoner_azkaban,RON,341,Harry? He's gone.
prisoner_azkaban,RON,383,I don't know how he got in! I was
prisoner_azkaban,HERMIONE,384,That's a lie!
prisoner_azkaban,RON,385,It is not and you bloody well know it!
prisoner_azkaban,RON,388,I find it astonishing that someone who prides herself on being so logical can be in such denial.
prisoner_azkaban,HERMIONE,389,Harry. Will you explain to your
prisoner_azkaban,RON,391,"Really? Wasn't you had to roll under the bed last night to avoid getting cut to ribbons! A person could die being your friend, Harry!"
prisoner_azkaban,HERMIONE,392,"How'd it go, Hagrid?"
prisoner_azkaban,HERMIONE,394,I meant the hearing.
prisoner_azkaban,HERMIONE,396,"You mustn't blame yourself, Hagrid."
prisoner_azkaban,SNAPE,401,Potter. What're you doing wandering the corridors at night?
prisoner_azkaban,SNAPE,403,"How extraordinarily like your father you are, Potter. He, too, was exceedingly arrogant. Strutting about the castle --"
prisoner_azkaban,SNAPE,405,Turn out your pockets.
prisoner_azkaban,SNAPE,406,Turn out your pockets!
prisoner_azkaban,SNAPE,413,"Well, well. Lupin. Out for a little walk in the moonlight, are we?"
prisoner_azkaban,SNAPE,415,"That remains to be seen. I've just now confiscated a rather curious artifact from Mr. Potter. Take a look, Lupin. This is supposed to be your area of expertise."
prisoner_azkaban,SNAPE,416,"Clearly, it's full of Dark Magic."
prisoner_azkaban,HERMIONE,424,Here we go again. It's the Grim! It's the Grim!
prisoner_azkaban,RON,427,"She's gone mental, Hermione has. I mean, not that she wasn't always mental, but now it's out in the open for everyone to see..."
prisoner_azkaban,HERMIONE,432,I can't believe they're going to kill Buckbeak! It's too horrible.
prisoner_azkaban,HERMIONE,436,You... foul... loathsome... evil... little cockroach...
prisoner_azkaban,RON,437,Hermione! No!
prisoner_azkaban,RON,438,He's not worth it.
prisoner_azkaban,HERMIONE,439,That felt good.
prisoner_azkaban,HERMIONE,442,"We'll stay with you too, Hagrid."
prisoner_azkaban,RON,448,I'm not kissing Fang if that's what you're thinking...
