character	speech_id	text
HARRY	41	It's just, I've never talked to a snake before. Do you, I mean...do you talk to people often? The snake regards Harry...then slowly shakes its head no. Harry nods, looking a bit unnerved.
HARRY	42	So...you're from Burma, aren't you? Was it nice there? Do you miss your family?
DUDLEY	43	MUMMY! DAD! COME HERE! You won't believe what this snake is doing!
HARRY	44	I swear, I don't know how it happened! One minute the glass was there and then it was gone. It was like magic.
UNCLE VERNON	45	There's...no...such...thing...as... magic!
UNCLE VERNON	46	8. Proudest moment of my life.
AUNT PETUNIA	47	You! Go to Smeltings? Don't be stupid. You'll goto state school, where you belong. That there'll be yours, once I'm done dying it.
HARRY	48	But that's Dudley's old uniform. It'll fit me like bits of old elephant skin.
AUNT PETUNIA	49	Fit you fine enough. Now fetch the post.
UNCLE VERNON	50	Marge's ill. Ate a funny whelk... BAM! Dudley brings the Smelting stick down-hard on the table. 9.
DUDLEY	51	Dad! Look! Harry's got a letter! Quickly, Uncle Vernon SNATCHES it away.
HARRY	52	That's mine!
UNCLE VERNON	53	Yours. Who'd be writing to you—
HARRY	54	I want my letter!
DUDLEY	55	I want my stick!
AUNT PETUNIA	56	Vernon. Look at the address. How
UNCLE VERNON	57	Watching. Spying. Following us. We both know the dangerous nonsense your sister and her husband were mixed up in.
AUNT PETUNIA	58	But what should we do, Vernon? Should we write back. Tell them we don't want—
HARRY	59	NO! I WANT MY LETTER!
UNCLE VERNON	60	Fine day, Sunday. Best day of the week in my opinion. Know why I say that, Dudley?
UNCLE VERNON	61	Right you are, Harry! No damn letters today! No sir. Not one blasted... Just then, something WHIZZES DOWN the chimney and SMACKS
DUDLEY	62	Who on earth wants to talk to you this badly! 12. A letter flutters on Harry's fingertips...before Uncle Vernon sweeps it away, eyes crazed, SHOUTING CRAZILY:
UNCLE VERNON	63	That does it! We're going away! Far away! Where they can't find us! Where they can't get to us!
HARRY	64	Make a wish, Harry.
UNCLE VERNON	65	Who's there? I warn you--I'm armed! SMASH! The door falls flat. An IMMENSE SILHOUETTE stands against the raging sea outside, identical to the beastly
HAGRID	66	Er, right. Sorry 'bout that... Hagrid steps clear, takes the door, and fits it back into its frame. Glances at Dudley. Frowns.
HAGRID	67	Mind, I haven't seen yeh since you was a baby, Harry, but yeh're a bit more along than I woulda expected. ’Specially round the middle.
HARRY	68	I am.
HAGRID	69	Well now, course yeh are.
UNCLE VERNON	70	I demand that you leave at once, sir! You are breaking and entering!
HAGRID	71	Ah, dry up, Dursley, yeh great prune. Hagrid takes the rifle, knots it like a piece of licorice.
HAGRID	72	Anyway, Harry. Got summat fer yeh. ’Fraid I mighta sat on it at some point, but ’magine it'll taste all right jus' the same...let's see now...got it here somewhere...
HAGRID	73	Baked it meself, words an' all.
HARRY	74	Thank you.
HAGRID	75	14. Well, it's not ev' ry day yer young mein turns ’leven. Hagrid turns to the fireplace, gives the embers a poke with
HARRY	76	Excuse me, but.. .who are you? Harry stares blankly. Hagrid frowns.
HAGRID	77	Blimey, Harry, did yeh never wonder where yer parents learnt it all?
HARRY	78	Learned what?
HAGRID	79	What? DURSLEY!!! Do yeh mean ter tell me the boy knows nothin?
HAGRID	80	’Harry, yer a wizard. For a moment, the hut is utterly silent.
HARRY	81	I'm a what?
HAGRID	82	A Wizard. And a thumpin' good 'un, I'd wager, once yeh've been trained up a bit.
HARRY	83	No. You've made a mistake. I...I can't be a...wizard. I mean...I'm just...Harry. Just Harry.
HAGRID	84	Tha' right. Tell me, Harry. Ever make somethin' strange 'appen? When yeh was scared maybe. Or angry? As Harry looks up in recognition, Hagrid slaps a soggy ENVELOPE into Harry's hand. Harry opens it, reads.
HARRY	85	15. 'Dear Mr. Potter, We are pleased to inform you that you have been accepted at Hogwarts School of Witchcraft and Wizardry...' As Harry looks up, Hagrid winks, and takes a bite of sausage.
UNCLE VERNON	86	He'll not be going, I tell you! We swore when we took him in we'd put a stop to that rubbish!
HARRY	87	You knew? You knew I'm a...a wizard?
AUNT PETUNIA	88	Of course we knew! How could you not be, my dratted sister being
HARRY	89	Blown up? You told me my parents died in a car crash.
HAGRID	90	CAR CRASH! A car crash kill Lily and James Potter? It's an outrage! A scandal!
UNCLE VERNON	91	HE'LL NOT BE GOING, I TELL YOU!
HAGRID	92	An' I s'ppose a great Muggle like
HARRY	93	Muggle?
HAGRID	94	16. Non-magic folk.
UNCLE VERNON	95	I will not pay for some crackpot
HAGRID	96	NEVER..INSULT...ALBUS...DUMBLEDORE. ..IN...FRONT...OF..ME! Hagrid spins, points the umbrella at Uncle Vernon, then spies Dudley, one hand deep in Harry's birthday cake. POP!—a FLASH of VIOLET LIGHT hits Dudley square in the rump. Instantly, a
HAGRID	97	Tha’s curious. Meant ter turn ’im into a complete pig, whole hog an
HAGRID	98	Er, be grateful if yeh didn't mention that to anyone at Hogwarts. Strictly speakin', I'm not allowed ter do magic.
HAGRID	99	T'Less, o' course, yeh'd rather stay.
HARRY	100	'First year students will require three sets of plain work robes, one plain pointed hat for day wear, one pair of dragon-hide gloves...'
HAGRID	101	Things these Muggles dream up...
HARRY	102	'...and the following Set Books: The Standard Book of Spells by Miranda Goshawk. One Thousand Magical Herbs and Fungi by Phyllida Spore...'
HARRY	103	'One wand, one standard Size 2 pewter cauldron and may bring, if
HAGRID	104	If yen know where to go.
BARTENDER	105	18. Hagrid! The usual, I presume—
HAGRID	106	Professor! Didn't see yeh there. Harry, this 'ere's Professor Quirrell. He'll be yer Defence Against the Dark Arts teacher at Hogwarts.
QUIRRELL	107	F-F-Fearfully f-fascinating subject. N-Not that you n-need it, eh, P-P-Potter? Quirrell's eyes flutter nervously over Harry's scar.
HAGRID	108	Yes, well, must get on. Lots ter buy.
HARRY	109	Why am I famous, Hagrid? All those
HAGRID	110	Don' know that I'm the right one ter tell yeh that, Harry. Let's see now...Three up...Two across...Right. Stand back now. 19. Hagrid gives the wall one last 'TAP and the bricks QUIVER, wriggling and jiggling until an ARCHWAY appears, giving out on a COBBLED STREET so long and twisting it seems never to end. As Harry's jaw drops, Hagrid grins.
HAGRID	111	Welcome, Harry. To Diagon Alley.
PLUMP WOMAN	112	Seventeen Sickles an ounce for Dragon Liver, can you imagine? They're mad!
MOTHER	113	It says brass, Trevor. As such, you will get brass,
BOY	114	There it is! The Nimbus Two Thousand! Runs a good twenty times faster than the old Comets. Neil Marks himself rides it for the Chudley Cannons.
FATHER	115	Mind you don't drop your bottle of eel's eye, Belinda, I'll not buy you another.
HARRY	116	You'd like a dragon?
HAGRID	117	Vastly misunderstood beasts, Harry. Vastly misunderstood... 20.
HAGRID	118	There's yer money. Gringotts. Wizard's Bank. No place safer, Harry. Not one. 'Cept perhaps Hogwarts.
HARRY	119	Uh, Hagrid, what exactly was that?
HAGRID	120	Yer basic Door Goblin. Clever as
HAGRID	121	Let's see, got it 'ere somewhere...
HAGRID	122	Ah, 'ere's the li'l devil.
GOBLIN	123	21. Very well. I'll have Griphook take you.
HAGRID	124	Din' think yer parents would leave yeh with nothin', did yeh?
GRIPHOOK	125	Vault Seven Hundred Thirteen.
HARRY	126	What's in here, Hagrid?
HAGRID	127	Can’t tell yeh that, Harry. Hogwarts business. Very secret.
HAGRID	128	Anyone but a Gringotts goblin tried that, they'd be sucked through the door.
HARRY	129	How often do you check to see if anyone's inside?
GRIPHOOK	130	About once every ten years. 22.
HAGRID	131	Best not mention this ter anyone either, Harry.
HARRY	132	I still need...a wand.
OLLIVANDER	133	I wondered when I'd be seeing you, Mr. Potter. Seems only yesterday your mother and father we're in
OLLIVANDER	134	No. Apparently not. Perhaps this.
OLLIVANDER	135	23. No. No. Definitely not. No Matter. After all...it's the wand that chooses the wizard.
OLLIVANDER	136	I wonder... Ollivander descends, presents a box. Stifling a yawn, Harry
OLLIVANDER	137	Go on then.
OLLIVANDER.	138	Curious. Very curious...
HARRY	139	Sorry, but what's curious?
OLLIVANDER	140	I remember every wand I've ever sold, Mr. Potter. It so happens that the phoenix whose tail feather resides in your wand, gave another feather. Just one other. It's curious that you should be destined for this wand when its brother...
HARRY	141	And who owned that wand?
HAGRID	142	We don't speak his name, Harry.
OLLIVANDER	143	24. As I said, the wand chooses the wizard, Mr. Potter. It's not always clear why. But I think it's clear we can expect great things from you. After all, He-Who-Must-Not-Be- Named did great things. Ollivander slides the lid on the box, hands it to Harry.
OLLIVANDER	144	Terrible, yes. But great.
HAGRID	145	Happy Birthday, Harry.
HAGRID	146	Crikey, yeh'd think yeh hadn't gotten a birthday present before.
HARRY	147	I haven't. Not really.
HAGRID	148	You all right, Harry? Yer very quiet.
HAGRID.	149	25. 'Course I know. Who do yeh think carried yeh out o' yer parents' house, Hallowe'en night, ten years ago? Who do yeh think brought yeh
HAGRID	150	Firs', un'erstand this, 'cause it's important: not all yer wizards are good. Some go bad. Years ago, there was this one wizard who went as bad as you could go. His name was...was...
HARRY	151	Maybe if you wrote it down.
HAGRID	152	Nah—can' spell it. All right— Voldemort.
HARRY	153	Voldemort?
HAGRID	154	Dark days those were, Harry. Volde...You-Know-Who...started lookin' fer followers. Got 'em too.
HARRY	155	Me? Voldemort tried to kill me?
HAGRID	156	That's no ord'nary cut on your forehead. A mark like that only comes when yeh've been touched by a curse. An evil curse. Just then, a HIGH, CACKLING VOICE pierces the silence. Harry turns, sees an OLD WOMAN laughing with the gummy bartender.
HARRY	157	26. But what happened to Vol...to You- Know-Who?
HAGRID	158	Some say he died. Codswallop, in my opinion. I reckon he's out there somewhere, jus' too weak to carry on. But one thing's fer certain, Harry. Somethin' about you stumped
HAGRID	159	You're the boy who lived.
HAGRID	160	Blimey, look at the time. 'Fraid I 'ave ter be leavin' yeh now, Harry.
HAGRID	161	He'll be wantin' ter see me.
HARRY	162	There must be something wrong,
HARRY	163	...Is there? 27.
HARRY	164	Excuse me. Can you tell me where I might find Platform Nine and Three- Quarters.
MRS. WEASLEY	165	All right, Percy. You first.
MRS. WEASLEY	166	Fred. You next.
FRED	167	I'm not Fred. I'm George. Honestly, woman, you call yourself our mother?
MRS. WEASLEY	168	Sorry, George.
FRED	169	Only joking. I am Fred.
HARRY	170	Excuse me. Could you tell me—
MRS. WEASLEY	171	28. How to get onto the platform? Not to worry, dear. It's Ron's first time to Hogwarts as well.
MRS. WEASLEY	172	"All you have to do is walk straight at the barrier between Platforms Nine and Ten. Focus...but don't stop and don't be scared you'll crash into it either. Best do it at a bit of a run if you're nervous.
NEVILLE	173	Gran! I've lost my toad again.
GRAN	174	Oh, Neville. Honestly. Not again... Further up, a BOY IN DREADLOCKS (LEE JORDAN) holds a BOX.
STUDENT	175	Go on, Lee. Give us a look. As Lee lifts the LID, a LONG HAIRY LEG protrudes and students SHRIEK. Unimpressed, one of the twins spots Harry struggling.
GEORGE	176	Want a hand?
HARRY	177	Yes, please. 29.
GEORGE	178	Oy! C'mere, Fred! Take a handle.
HARRY	179	Thanks very much.
GEORGE	180	Blimey. You're...
HARRY	181	What? Oh, him. Yes. I mean, I am.
MRS. WEASLEY	182	Fred! George! Come say goodbye to Ginny.
PERCY	183	Have to go, Mother. The other Prefects are expecting me up front.
FRED	184	Mum! Guess who’s on the train? Right now. FRED/GEORGE
GINNY	185	Oh, Mum, can I go on and see him? Please.
MRS. WEASLEY	186	Certainly not. The boy isn't something you goggle at in a zoo. 30.
MRS. WEASLEY	187	You two watch out for your brother. And behave yourselves this year..If I get one more owl telling me you've blown up a toilet or something--
FRED	188	Blown up a toilet? We've never blown up a toilet.
GEORGE	189	Great idea, though, thanks, Mum!
RON	190	Mind? Everywhere else is full.
HARRY	191	Not at all.
RON	192	I’m Ron, by the way.
HARRY	193	I heard. I’m Harry.
RON	194	I...heard. 31.
RON	195	Wicked.
HARRY	196	Are all your family wizards?
RON	197	Huh? Oh. I think so. Well, Mum's got a second cousin who's an accountant. But we never talk about him. I heard you went to live with
RON	198	Five. I'm the sixth in our family to go to Hogwarts. Everyone expects me to do as well as the others. But if I do, it's no big deal because they did it first. You never get anything new, either, with five brothers. I've got Bill's old robes. Charlie's old wand. Even Scabbers used to be Percy's...
RON	199	Hardly ever wakes up. He's useless basically. Percy got an owl for making Prefect, but Mum and Dad couldn't afford-- I mean, I got Scabbers instead. Roh looks embarrassed. Just then, a DIMPLED WOMAN pushing a
DIMPLED WOMAN	200	Anything off the trolley, dears?
HARRY	201	We'll take the lot. CLOSE UP: TROVE OF TREATS
HARRY	202	'Bertie Bott's Every Flavor Beans'?
RON	203	That's rotten luck. They've only
HARRY	204	I've gotten Dumbledore!
RON	205	I've about six of him. Trade you Scabbers though, if you get Agrippa or Ptolemy. 33.
RON	206	Thought he'd be older, did you?
HARRY	207	No--I--Hey, he's gone. Harry holds up the cardn-now blank--to Ron, who only shrugs.
RON	208	Well, you can't expect him to hang around all day, can you?
HARRY	209	It's just, in the Muggle world, people stay put in photos.
RON	210	Pathetic, isn't it? Fred gave me a
HERMIONE	211	Has anyone seen a toad? A boy named
RON	212	Sunshine, daisies, butter mellow, Turn this stupid, fat rat yellow. Scabbers SNORTS, but otherwise remains fat, grey, and asleep.
HERMIONE	213	Are you sure that's a real spell? Well, it's not very good, is it? I've only tried a few simple ones myself but they've all worked for me. For example...
HERMIONE	214	Goodness. You're Harry Potter, aren't you? I know all about you, of course. I was doing a little recreational reading and you're in Modern Magical History, The Rise and Fall of the Dark Arts and Great Wizarding Events of the 20th Century.
HARRY	215	Am I?
HERMIONE	216	Didn't you know? I'd have found out everything I could if it was me.
HERMIONE	217	There. That's better, isn't it? I'm Hermione Granger, by the way. And you are...?
RON	218	Um...Ron Weasley.
HERMIONE	219	35. Pleasure. Do either of you know what House you'll be in? I'm hoping for Gryffindor--I hear Dumbledore himself was in it--but I think I
HAGRID	220	Firs' years! Firs' years over here!
HAGRID	221	You there! Don' be trailin' yer fingers in the water. Yeh might find yeh don' get 'em all back.
PROFESSOR MCGONAGALL	222	Welcome to Hogwarts. In a moment, you will pass through these doors and join your classmates, but before you can take your seats, you must be sorted into your Houses.
NEVILLE	223	Trevor!
PROFESSOR MCGONAGALL	224	...will be a credit to whichever House becomes yours. The Sorting Ceremony will begin momentarily.
HARRY	225	How exactly do they sort us?
RON	226	Some kind of test, I think. Fred says it hurts like hell, but I'm sure he was joking. At least...I
MALFOY	227	37. It's true then, what they were saying on the train. Harry Potter has come to Hogwarts. Harry's eyes slide, appraise the other two boys.
MALFOY	228	Oh. This is Crabbe and Goyle. And my name's Malfoy. Draco Malfoy.
MALFOY	229	Think my name's funny, do you? No need to ask yours. Red hair, freckles, and a hand-me-ddwn robe-- you must be a Weasley.
HARRY	230	I think I can tell the wrong sort for myself, thanks.
HERMIONE	231	Well, he's rather disagreeable,
PROFESSOR MCGONAGALL	232	We are ready for you.
HERMIONE	233	38. It's not real, the ceiling. It's only bewitched to look like the night sky. I read about it in Hogwarts, A History.
PROFESSOR MCGONAGALL	234	Before we begin, Professor
HERMIONE	235	I hear he's a genius. As the applause subsides, the hat TWITCHES. At the brim, a rip OPENS WIDE, and the hat begins to TALK.
SORTING HAT	236	Oh, you may not think I'm pretty But don't judge on what you see I'll eat myself if you can find A smarter hat than me. There's nothing hidden in your head The
PROFESSOR MCGONAGALL	237	When I call your name, you will come forth, put on the hat and be sorted.
HERMIONE	238	Oh dear. Here it is, isn't it? The moment. Goodness. What if the hat says nothing and we're all just left standing here forever... 39.
SORTING HAT	239	GRYFFINDOR!
PROFESSOR MCGONAGALL	240	Draco Malfoy.
RON	241	Slytherin. Draco Malfoy swaggers forth and grips the hat. He's barely
SORTING HAT	242	SLYTHERIN!
PROFESSOR MCGONAGALL	243	Susan Bones. As SUSAN BONES dashes up front, Harry glances to the High Table. Dumbledore watches the proceedings placidly, while
HARRY	244	Ouch!
RON	245	Harry? What is it?
HARRY	246	N-nothing. I'm fine.
SORTING HAT	247	40. Hufflepuff! As Susan Bones runs off...
PROFESSOR MCGONAGALL	248	Ronald Weasley. As Ron steps nervously away, Harry glances back to the High
SORTING HAT	249	Gryffindor!
PROFESSOR MCGONAGALL	250	If you will, Mr. Potter.
SORTING HAT	251	Hmmm. Difficult. Very Difficult. Plenty of courage, I see. Not a bad mind either. There's talent, oh yes, and a thirst to prove yourself. But where to put you...?
SORTING HAT	252	Not Slytherin, eh? Are you sure? You could be great, you know, it's all here in your head, and Slytherin will help you on the way to greatness, no doubt about that... No? Well, if you're sure better be GRYFFINDOR! A ROAR erupts from the Gryffindor table. Harry stands shakily
SEAMUS	253	I'm half and half. Me dad's a Muggle, Mam's a witch. Bit of a
HARRY	254	Say, Percy. Who's that teacher talking to Professor Quirrell?
PERCY	255	Hm? Oh. Professor Snape. Head of Slytherin House.
PERCY	256	Potions. But everyone knows it's
PERCY	257	Hello, Sir Nicolas. Have a nice summer?
NEARLY HEADLESS NICK	258	Dismal. What with the Slytherins winning the House Cup six years in a row, the Bloody Baron's become unbearable.
NEARLY HEADLESS NICK	259	Then again, he's always been unbearable.
RON	260	42. I know you. You're Nearly Headless Nick.
NEARLY HEADLESS NICK	261	I prefer Sir Nicolas, if you don't mind.
NEARLY HEADLESS NICK	262	Like this.
DUMBLEDORE	263	If I may, I have a few start-of- term notices to announce. First Years should note that the. Dark Forest is strictly forbidden to all pupils. Also, our caretaker, Mr.
DUMBLEDORE	264	...no magic should be used between classes in the corridors. And finally, please note that this year, the third floor corridor on the right hand side is out of bounds to everyone who does not wish to die a most painful death. Hearing this, Ron stops chewing for the first time, glances at Harry. But before either can speak...
DUMBLEDORE	265	And now, let us sing the school
SCHOOL SINGING	266	Hogwarts, Hogwarts, Hoggy Warty Hogwarts Teach us things worth knowing Bring back what we've forgot. Just do your best, we'll do the rest And learn until our brains all rot...
PERCY	267	This is the most direct path to the dormitory, except on Fridays, of course, when the staircases...change.
PERCY	268	Gryffindors, I give you Peeves, Hogwarts resident poltergeist. POP! A tiny translucent man with wicked eyes and wide mouth
PEEVES	269	Oooh! Ickle Firsties! What fun!
PINK LADY	270	Password?
PERCY	271	Caput Draconis. The portrait SWINGS FORWARD, revealing a ROUND HOLE in the wall. The students all scramble through it, into the...
PERCY	272	Girls' dormitory to the left. Boys to the right. You'll find your belongings have already been brought up. Any questions?
RON	273	This is Staircase Twelve North, which should take us to Backward Staircase Seven—no wait a minute, we're on Backward Staircase Seven... 45.
HARRY	274	How many staircases are there?
HERMIONE	275	One hundred forty-two, though, in A History of Magic, Bathilda Bagshot makes unattributed reference to three others.
RON	276	I hate her.
RON	277	Whew! We made it, mate. Can you imagine old McGonagall's face if we were late first day out... Hearing this, the cat narrows its eyes, leaps up and...TRANSFORMS...into old McGonagall herself. Ron's mouth drops open in amazement.
RON	278	That was bloody brilliant!
PROFESSOR MCGONAGALL	279	Thank you for that assessment, Mr. Weasley. But perhaps it might be more useful if I transfigured Mr. Potter or yourself into a pocket watch. That way one of you might be on time.
HARRY	280	We got lost.
PROFESSOR MCGONAGALL	281	Then perhaps a map. I trust you don't need one to find your seats?
PROFESSOR MCGONAGALL	282	46. Transfiguration is some of the most complex, dangerous and valuable magic you will learn at Hogwarts. Use it skillfully and it may, one day, save your life. Make a mistake and you could find yourself with a toad's head and a monkey's tail.
SNAPE	283	There will be no foolish wand waving or silly incantations in this class. As such, I don't expect many of you to appreciate the subtle science and exact art that is potion making. However, for those select few...
SNAPE	284	Mr. Potter. Our hew...celebrity. Tell me. What would I get if I added powdered root of asphodel to an infusion of wormwood?
SNAPE	285	You don't know. Well, let's try again. Where, Mr. Potter, would you look if I told you to find me a bezoar? 47.
HARRY	286	I don't know, sir.
SNAPE	287	And the difference between monkshood and wolfsbane?
HARRY	288	I don't know, sir.
SNAPE	289	Pity. Clearly fame isn't everything, is it, Mr. Potter.
HARRY	290	Clearly Hermione knows. It seems a
SNAPE	291	Silence! And put your hand down, you silly girl!
SNAPE	292	For your information, Potter, asphodel and wormwood make a sleeping potion so powerful it is know as the Draught of the Living Dead. A bezoar is a stone taken from the stomach of a goat and it will save you from most poisons. As
SNAPE	293	And Gryffindors. Note that five points will be taken from your House for your classmate's cheek.
SEAMUS	294	Eye of rabbit, harp string hum...
HARRY	295	What’s Seamus trying to do to that glass of water?
RON	296	Turn it to rum. Actually managed a weak tea yesterday before it... PFFFT! BLUE FLAMES shoot over the rim of the glass.
RON	297	Hey look! Neville's gotten a Remembrall!
HERMIONE	298	I've read about those. If the smoke turns red it means you've forgotten something.
NEVILLE	299	Only problem is...I can't remember what I've forgotten. Harry, Daily Prophet in hand, nudges Ron.
HARRY	300	Hey, Ron. Somebody broke into Gringotts! Listen: 'Believed to be the work of Dark wizards or witches unknown, Gringotts goblins, while acknowleging the breach, insist nothing was taken. The vault in question had, in fact, been emptied earlier that very same day.' That’s odd. 49.
RON	301	It’s mad. Dad says there are dragons guarding some of the vaults.
HARRY	302	No. It’s just odd...That’s the day
MADAME HOOCH	303	Welcome to your first Flying Lesson. Well, what are you all waiting for? Everyone step up to a broomstick. Come now. Hurry up.
MADAME HOOCH	304	Stick out your right hand, Over the broom, and say "Up"!
MADAME HOOCH	305	Now. Once you’ve got hold of the broom, I want you to mount it. And grip it tight. We don't want you sliding off the end.
SEAMUS	306	Lost 'em, ma'am.
MALFOY	307	Excuse me, Madam Hooch. Given that a few of us have been on sticks for years, would it not make sense to separate the expert flyers from...
MADAME HOOCH	308	Thank you, Mr. Malfoy, but I’m sure even an expert flyer such as yourself can appreciate the benefits of reacquainting oneself with the basics. Your grip, for example. It's thumb in, not out. As Malfoy reddens, Harry and Ron share a grin.
MADAME HOOCH	309	Very well. Now when I blow my whistle, I want each of you to kick off from the ground. Hard. Keep your brooms steady, hover for a moment, then lean forward slightly and touch back down. On my whistle...Three...Two... Jumping the gun entirely, a nervous Neville shoots straight up into the air, like a cork out of a bottle.
MADAME HOOCH	310	Mr. Longbottom! Exactly where do you think you're going?
MADAME HOOCH	311	Come down here this instant!
MADAME HOOCH	312	On your broomstick, Longbottom! Too late. With a giant THUD and a nasty CRACK, Neville hits the pitch. Madame Hooch and the Gryffindors rush over.
MADAME HOOCH	313	Broken wrist. Come on, dear. Up you get.
MALFOY	314	Did you see his face? Perhaps if the great lump had given this a
HARRY	315	Give it here, Malfoy.
MALFOY	316	No, I think I'll leave it somewhere for Longbottom to find. How about up a tree?
MALFOY	317	What's the matter, Potter? A bit beyond your reach?
HERMIONE	318	Harry! No! You heard what Madame Hooch said. Besides you don't even know how to...fly.
HARRY	319	Give it here. Or I'll knock you off that ruddy broom.
MALFOY	320	Is that so?
MALFOY	321	Have it your way, then! 52. Malfoy hurls the ball high. As it plummets, Harry throws himself into a steep dive, rocketing recklessly downward,
PROFESSOR MCGONAGALL	322	HAR-RY POT-TER! Harry's stomach drops. Malfoy grins hideously.
MALFOY	323	Chin up, Potter. They might let you stay on as Hagrid's assistant.
PROFESSOR MCGONAGALL	324	Excuse me, Professor Quirrell, could I borrow Wood for a moment. Startled, Professor Quirrell jumps, then OLIVER WOOD, a burly fifth-year, emerges, glances curiously at Harry.
PROFESSOR MCGONAGALL	325	Potter, this is Oliver Wood. Wood...I've found you a Seeker.
RON	326	Seeker! But first years never make the House teams. You must be the youngest Quidditch player in--
HARRY	327	--a century. According to McGonagall. Just then, Fred and George descend.
FRED	328	53. Well done, Harry. Wood's just told us.
GEORGE	329	Our job to make sure you don't get bloodied up too bad. Can't make any promises, of course. Rough game, Quidditch.
FRED	330	Brutal. But no one's died in years. Someone will vanish occasionally...
RON	331	Oh go on, Harry. Quidditch is great. Best game there is. And you'll be great too.
HARRY	332	But I've never even played Quidditch. What if I make a fool of myself?
HERMIONE	333	You won't make a fool of yourself.
HERMIONE	334	It's in your blood.
RON	335	Harry...you didn't tell me your
HARRY	336	54. I...didn't know.
RON	337	I'm telling you, it's spooky. She knows more about you than you do.
HARRY	338	Who doesn't?
RON	339	Does anybody feel like...we shouldn't be here?
HERMIONE	340	We're not supposed to be here. This is the Third Floor. It's forbidden.
HERMIONE	341	Because Dumbledore said so. Let's go.
RON	342	That's it. We're done for.
HERMIONE	343	55. Oh, move over. Alohomora!
HERMIONE	344	Standard Book of Spells. Chapter Seven.
RON	345	Chapter Seven?
HERMIONE	346	Shhh! Filch is...gone.
HERMIONE	347	It was locked.
HARRY	348	And for good reason...
HERMIONE	349	56. You don't use yqur eyes, do you? Didn't you see what it was standing on?
RON	350	I wasn't looking at its feet. I was a bit preoccupied with its heads. Or maybe you didn't notice. There were three.
HERMIONE	351	It was standing on a trapdoor, which means-it's not there by accident. It's...
HARRY	352	Guarding something.
HERMIONE	353	That's right. Now, if you don't mind, I think I'll go to bed before either of you figures out another clever way to get us killed. Or worse...expelled.
WOOD	354	Quidditch is easy enough to understand. Each team has seven players: Three Chasers, two Beaters, one Keeper and the Seeker— that's you. There are three kinds of balls. This one's called the Quaffle.
HARRY	355	I think so. What's in there?
