character	speech_id	text
HARRY	35	Your... family?
DOBBY	36	But Dobby had to come. Dobby has to protect Harry Potter. To warn
HARRY	37	Not go back? But... I have to.
DOBBY	38	This is a plot. A plot to make most terrible things happen. If
HARRY	39	What terrible things? Who's
HARRY	40	Okay! I understand. You can't say -- Too late. Dobby grabs the bedside lamp and starts beating himself about the head and YELPING LOUDLY.
MR. MASON	41	Sounds as if that cat of yours has dragged something in with it, Dursley.
UNCLE VERNON	42	Not to worry. I'll sort it out.
HARRY	43	Stop! Stop! FOOTSTEPS THUNDER on the landing. Quickly, Harry grabs
UNCLE VERNON	44	What the devil are you doing up here! You've just ruined the punch line of my Japanese golfer joke. One more sound and you'll wish you'd never been born, boy!
HARRY	45	See why I've got to go back? I don't belong here. I belong in your world -- at Hogwarts. It's
DOBBY	46	Friends who don't even write to
HARRY	47	Well, I expect they've been -- hang on, how do you know my friends haven't been writing me? Guiltily, Dobby takes out a STACK of LETTERS.
HARRY	48	Give me those. Now.
HARRY	49	Dobby... Please... No...
HARRY	50	I can't. Hogwarts is my home.
UNCLE VERNON	51	I'm sorry. It's our nephew. Very disturbed. Meeting strangers upsets him, so we kept him upstairs...
AUNT PETUNIA	52	We have ice cream...
UNCLE VERNON	53	Go on. Read it.
HARRY	54	'Dear Mr. Potter. We have received intelligence that a Hover Charm was used at your place of residence at twelve minutes past seven this evening. As you know, underage wizards...'
UNCLE VERNON	55	'... are not permitted to perform spells outside school.'
DUDLEY	56	I know what day it is.
HARRY	57	Well done, Dudley. Finally learned the days of the week, have you.
DUDLEY	58	Today's your birthday. And nobody cares. Dudley SNAPS SHUT the flap. Harry sighs, takes the soup
HARRY	59	It's no good turning your beak up. It's all we've got. Harry feeds a piece of bread to Hedwig... as we... DISSOLVE TO:
HARRY	60	Ron?
RON	61	Hiya, Harry.
HARRY	62	Fred? George? What're you doing here?
RON	63	Rescuing you, of course. Where's your trunk? 13B CLOSEUP - HARRY'S TRUNK 13B Stuffed with clothes, spellbooks. The trunk CLOSES, SNAPS SHUT. Harry drags the trunk to the windowsill, watches Ron tie off a fierce knot on the bars of Harry's window.
RON	64	Stand back.
HARRY	65	Hedwig! Harry clambers back, grabs Hedwig's cage, swings it onto
UNCLE VERNON	66	Petunia! He's getting away! As Harry leaps for the windowsill, Uncle Vernon CHARGES
RON	67	Hold on, Harry!
UNCLE VERNON	68	Oh no, boy! You and that bloody pigeon aren't going anywhere! CLOSE-UP: Harry's hand begins to slip away from Ron's. INSIDE OF CAGE: Hedwig PECKS HARDER and... the CAGE
RON	69	Put your foot down, Fred!
RON	70	By the way, Harry. Happy Birthday. DISSOLVE TO:
FRED	71	Hurry! Let's nip inside before Mum wakes up!
RON	72	It's not much.
HARRY	73	I think it's... brilliant!
MRS. WEASLEY	74	Harry! How wonderful to see you.
RON	75	They were starving him, Mum! There were bars on his window!
MRS. WEASLEY	76	You best hope I don't put bars on your window, Ronald Weasley!
GINNY	77	Mummy. Have you seen my jumper -- A small, RED-HEADED GIRL appears. Sees Harry. And... SQUEALS. Dashes back up the stairs. Ron frowns.
RON	78	Ginny. Been talking about you all summer. Dead annoying, really.
GEORGE	79	Dad's home!
MR. WEASLEY	80	What a night! Nine raids! Nine!
RON	81	Dad works at the Ministry of Magic. In the Misuse of Muggle Artefacts Office.
RON	82	That's when wizards bewitch something to drive Muggles mad. Shrinking door keys, that kind of thing. Dad loves Muggles. Thinks they're fascinating.
MR. WEASLEY	83	Well now. Who are you?
RON	84	Harry, sir. Harry Potter.
MR. WEASLEY	85	Good Lord, are you really? Ron's told us all about you, of course. When did you get here?
MR. WEASLEY	86	Did you now! How'd it go?!
MRS. WEASLEY	87	That must be Errol with the post. Fetch him, will you, George?
GEORGE	88	It's our Hogwarts letters! And look. They've sent Harry's as well.
MRS. WEASLEY	89	We'll manage. Right then. There's only one place to get all of this. HARRY/RON/FRED/GEORGE Diagon Alley! 19A OMITTED 19A thru thru 23 23
MRS. WEASLEY	90	You first, Harry dear.
RON	91	Harry's never traveled by Floo Powder before, Mum.
HARRY	92	Floo Powder? Just then, Ron's older brother PERCY enters.
MRS. WEASLEY	93	Percy. Would you mind going first, so Harry can see how it's done?
PERCY	94	Certainly, Mother. Don't worry, Harry. It's simple enough.
PERCY	95	Diagon Alley. Percy VANISHES. Tentatively, Harry reaches into the pot.
MRS. WEASLEY	96	Remember to speak clearly, dear!
LUCIUS MALFOY	97	I'm not buying today, Mr. Borgin. But selling.
MR. BORGIN	98	Selling?
LUCIUS MALFOY	99	You have heard, of course, that
LUCIUS MALFOY	100	I have a few... ah... items at home that might prove embarrassing if the Ministry were to call. Certain poisons and the like...
MR. BORGIN	101	Hmmm... yes. I see... INSIDE THE CABINET, Harry realizes the walls are CLOSING
DRACO	102	Can I have this?
MR. BORGIN	103	Ah, the Hand of Glory. Insert a candle and it gives light only to
LUCIUS MALFOY	104	Hopefully my son will amount to more than a thief, Mr. Borgin.
DRACO	105	It's not my fault the teachers have favorites. That Hermione Granger --
LUCIUS MALFOY	106	I would have thought you'd be ashamed that a girl of no wizarding family beat you in every exam.
MR. BORGIN	107	It's the same all over. Wizard blood is counting for less everywhere.
LUCIUS MALFOY	108	Very good. I'll expect you at the manor tomorrow. Come, Draco.
SPIDERS.	109	AGED WITCH (O.S.) Not lost are you, my dear?
HARRY	110	I'm fine, thanks. I'm just --
HAGRID	111	HARRY! What d'yer think yer doin' down 'ere?
HARRY	112	Hagrid!
HAGRID	113	Yer a mess! Skulkin' 'round Knockturn Alley. Dodgy place, Harry. Don't want no one ter see yeh down there. People'll be thinkin' yer up ter no good.
HARRY	114	I was lost, I -- Hang on. What were you doing down there?
HAGRID	115	I was lookin' fer a Flesh Eatin' Slug Repellent. They're ruinin'
HERMIONE	116	Hello, Hagrid. Oh, it's wonderful to see you two again.
HERMIONE	117	Oculus Reparo. Instantly, Harry's glasses are mended.
HARRY	118	I need to remember that one.
HERMIONE	119	C'mon. Everyone's been so worried.
MR. WEASLEY	120	So you're dentists! Fascinating! I understand other Muggles quite fear you? Why is that?
MRS. WEASLEY	121	Oh, Harry. Thank goodness. We hoped you'd only gone one grate too far. Come now. We're off to Flourish and Blotts.
HERMIONE	122	Isn't it thrilling! Gilderoy Lockhart's going to be there! We can actually meet him! I mean, he's written almost the whole booklist! As Mrs. Weasley and Hermione dash off, Harry frowns.
HARRY	123	Who? 29 OMITTED 29
SHORT MAN	124	Out of the way! This is for The Daily Prophet! Instantly, Lockhart looks up, flashes a smile, when...
GILDEROY LOCKHART	125	It can't be Harry Potter?
HARRY	126	Thank you. Slipping free, Harry drifts back into the crowd and, red with embarrassment, drops the books into Ginny's cauldron.
HARRY	127	You have these. I'll buy my own!--
DRACO	128	Look, Potter. You've got yourself a girlfriend!
LUCIUS MALFOY	129	Silence, Draco! Ah... Mr. Potter. I don't believe we've met.
LUCIUS MALFOY	130	Forgive me, Mr. Potter. But your scar is legend. As, of course, is
LUCIUS MALFOY	131	Yes, a pity about your parents. Curious that you yourself should escape with a mere flesh wound. Curious, too, that you speak of him in the past. Surely, you
LUCIUS MALFOY	132	You must be very brave, Mr.
HERMIONE	133	Fear of a name only increases fear of the thing itself.
LUCIUS MALFOY	134	You must be Miss Granger. Draco's told me all about you... and your parents. Muggles, aren't you?
MR. WEASLEY	135	Ron! Harry! It's mad in here. Let's go outside.
LUCIUS MALFOY	136	Well, well, well -- Arthur Weasley.
LUCIUS MALFOY	137	Busy time at the Ministry. All those raids. I hope they're paying you overtime. Malfoy reaches into Ginny's cauldron, removes a very old, battered copy of A Beginner's Guide to Transfiguration.
LUCIUS MALFOY	138	Obviously not. Dear me. What's
MR. WEASLEY	139	We have a very different idea about what disgraces the name of wizard, Lucius.
HAGRID	140	Ignore 'im, Arthur.
LUCIUS MALFOY	141	Here, girl. Take your book. It's
HAGRID	142	No Malfoy's worth listenin' ter. Rotten ter the core, the whole family... As Harry watches Draco and his father go, we -- DISSOLVE TO: 30A OMITTED 30A
MRS. WEASLEY	143	Oh dear! The train'll be leaving any moment! All together now!
MRS. WEASLEY	144	Go on, Ginny. You know what to do. Ginny, looking a bit nervous, rushes toward the barrier,
RON	145	We better hurry.
GUARD	146	What in blazes d'you two think you're doing?
HARRY	147	Sorry. Lost control of the trolley.
RON	148	I dunno. The gateway's sealed itself for some reason.
RON	149	Can't hear a thing.
HARRY	150	Maybe we should go wait by the car.
HARRY	151	This is mad. We can't drive to Hogwarts.
RON	152	Who says we're driving?
HARRY	153	You don't mean -- Ron, no.
RON	154	Look, who knows when Mum and Dad will get back. And we've got to get to school, haven't we? And even underage wizards are allowed to use magic if it's an absolute emergency. Least that's what Fred
HARRY	155	Something tells me we're going to regret this.
HARRY	156	No offense, Ron, but are you sure you know how to fly this.
RON	157	No problem. Ron SHIFTS. With a GREAT JOLT, the car lifts from the ground.
RON	158	There. See. Now I reckon all we have to do is find the Hogwarts Express and follow it. Simple.
HARRY	159	Uh, Ron. I should tell you. Most Muggles aren't accustomed to seeing a flying car.
RON	160	Right. Ron presses a TINY SILVER BUTTON on the dashboard and
RON	161	Uh oh. The Invisibility Booster must be faulty. CAMERA ZOOMS ALONG the ridge of a cliff. The car reappears from above, gliding away FROM CAMERA.
RON	162	Any sign of the train?
HARRY	163	There! Up ahead! Look... Along a STEEP BRIDGE, a single line of TRAIN TRACKS appear.
RON	164	Brilliant. Ron SHIFTS, GLIDES DOWN, until the Anglia is only a few feet above the tracks. The boys peer ahead, looking for
RON	165	It must be around here someplace.
HARRY	166	Do you hear that? Then, at precisely the same moment, Harry and Ron
RON	167	Take my hand! Harry's grips Ron's hand, eyes the train steaming far below. It's quite a drop. Harry's fingers begin to LOSE
RON	168	Hold on!
HARRY	169	I'm trying! Your hand's all sweaty!
HARRY	170	I think we found the train.
RON	171	Welcome home, Harry.
HARRY	172	Just out of interest, Ron. Have you ever landed a car before?
RON	173	Well... no. but, until a few hours ago, I'd never taken off in one either. With that, the car LURCHES, the nose DROPS, and...
RON	174	Uh oh.
RON	175	IT'S NOT WORKING!
HARRY	176	UP! UP!
HARRY	177	MIND THAT TREE! Down below a GIANT WILLOW TREE looms. Ron SHIFTS. Nothing.
HARRY	178	TURN! TURN!
RON	179	STOP! STOP! STOP!
RON	180	My wand! Look at my wand!
HARRY	181	Be thankful it's not your neck. THWUNMP! Something HEAVY HITS Harry's door, sends a SHUDDER through the car.
RON	182	What's happening?
RON	183	What kind of tree is this? Before Harry can respond, the tree begins to PUMMEL THE CAR from all sides, tossing Henry and Ron about like popcorn. WINDOWS SHATTER. Heavy DENTS appear on the roof above Ron and Harry's heads. Then the car FALLS again... ... SLAMMING HEAVILY TO THE GROUND. Instantly, the tree's lower branches shoot through the front and rear windscreens and, gaining purchase, begin to SHAKE THE CAR
BACK AND FORTH.	184	HARRY/RON Aaaaahhhhh!
HARRY	185	Reverse! Reverse!
RON	186	Dad's going to kill me.
HARRY	187	A house elf shows up in my bedroom, we can't get through the barrier to Platform Nine and Three Quarters, we almost get killed by a tree... clearly someone doesn't want me here this year.
FILCH	188	Well, take a good look, lads...
FILCH	189	This night might well be the last you spend in this castle.
SNAPE	190	You were seen! By no less then seven Muggles. Do you have any idea how serious this is? You have risked the exposure of our world. Not to mention the damage you inflicted on a Whomping Willow that has been on these grounds for hundreds of years.
RON	191	Honestly, Professor Snape, I think it did more damage to us.
SNAPE	192	Silence! I assure you, were you in Slytherin and your fate rested with me, the both of you would be on the train home tonight. As it is --
SNAPE	193	Headmaster, these boys have flouted the Decree for the Restriction of Underage Wizardry. As such...
ALBUS DUMBLEDORE	194	I'm well aware of our bylaws, Severus, having written more than a few myself. However, as Head of Gryffindor House, it is for
RON	195	Well, you're going to expel us, aren't you?
DUMBLEDORE	196	Splendid. Now, I suggest we return to the feast. There's a delicious-looking custard tart I want to sample. Rising, Harry spies an ENVELOPE on the floor. Taking it,
NEVILLE	197	Detention. On the first day?
SEAMUS	198	That must be some kind of record.
HERMIONE	199	I should think you'd count yourself lucky that's all you got.
RON	200	I should think you'd mind your own business.
PROFESSOR SPROUT	201	Welcome to Greenhouse Three, Second Years. Today, we will be re-potting Mandrakes. Now, who here can tell me the properties of
HERMIONE	202	Mandrake, or Mandragora, is used to return those who have been
PROFESSOR SPROUT	203	Excellent. Ten points to Gryffindor. As our Mandrakes are
PROFESSOR SPROUT	204	Hm. Looks as though Mr.
SEAMUS	205	No, ma'am. He's just fainted.
PENELOPE CLEARWATER	206	There's Nearly Headless Nick.
PERCY	207	Hello, Sir Nicolas.
NEARLY HEADLESS NICK	208	Hello, Percy. Miss Clearwater.
RON	209	Say it. I'm doomed.
HARRY	210	You're doomed.
COLIN	211	Hiya, Harry. I'm Colin Creevey. I'm in Gryffindor too.
HARRY	212	Hello, Colin. Nice to meet --
COLIN	213	They're for my dad -- the pictures. He's a milkman, you know, a Muggle, like all our family's been until me. No one knew all the odd stuff I could do was magic till we got my letter from Hogwarts. Everyone just thought I was mental.
RON	214	Imagine that.
COLIN	215	Say, Harry. D'you think your friend could take a photo of me
DEAN THOMAS	216	Post is here! One after another, the birds swoop gracefully down, clutching letters from home. All except one, who plops beak-first into Ron's soup. Errol.
RON	217	Bloody bird's a menace -- Oh... no.
SEAMUS	218	Heads up, everyone. Weasley's gotten himself a Howler.
NEVILLE	219	Go on, Ron. I ignored one from my Gran once... and it was horrible.
HARRY	220	Look at it this way. How much worse can things get? 38.
GILDEROY LOCKHART	221	Let me introduce you to your new Defense Against the Dark Arts Teacher. Me. Gilderoy Lockhart, Order of Merlin, Third Class, Honorary Member of the Dark Force Defense League and five times winner of Witch Weekly's Most- Charming-Smile Award -- But I don't talk about that. I didn't get rid of the Bandon Banshee by
GILDEROY LOCKHART	222	I see you've all bought a complete set of my books. Well done. I thought we'd start today with a little quiz. Nothing to worry about. Just to check how well
RON	223	Look at these questions. They're
HARRY	224	'What is Gilderoy Lockhart's favorite color?'
RON	225	'What is Gilderoy Lockhart's greatest achievement to date?'
HARRY	226	'When is Gilderoy Lockhart's
GILDEROY LOCKHART	227	You have thirty minutes. Start -- now! As quills begin to dart across pages, we -- DISSOLVE TO: 39. SAME SCENE - LATER Lockhart rifles through the completed exams.
GILDEROY LOCKHART	228	Tut, tut. Hardly any of you remembered my favorite color is lilac. But Miss Hermione Granger knew that my secret ambition is to rid the world of evil and market my own range of hair care potions. Good girl.
GILDEROY LOCKHART	229	Now... be warned! It is my job to arm you against the foulest creatures known to wizardkind! You may find yourself facing your own worst fears in this room. Know only that no harm can befall you whilst I am here... With a showman's flair, Lockhart turns slowly to the cage.
GILDEROY LOCKHART	230	I must ask you not to scream. It
SEAMUS	231	Cornish pixies?
GILDEROY LOCKHART	232	Freshly caught Cornish pixies. Unable to control himself, Seamus SNORTS with laughter.
GILDEROY LOCKHART	233	Laugh if you will, Mr. Finnegan, but pixies can be devilishly tricky little blighters. Let's see what you make of them now! Lockhart flings open the cage. Instantly, the pixies rocket about, spraying the students with ink bottles, BREAKING BEAKERS and shredding books. Two SEIZE Neville
GILDEROY LOCKHART	234	I'll ask you three to just nip the
RON	235	What do we do now?
NEVILLE	236	Why is it always me? 42A OMITTED 42A
RON	237	Can you believe him?
HERMIONE	238	I'm sure Professor Lockhart just wanted to give us some hands-on experience.
WOOD	239	I spent the summer devising a whole new Quidditch program. We're going to train earlier, harder, and longer!
RON	240	Uh-oh. I smell trouble.
WOOD	241	Clear out, Flint! I booked the pitch for Gryffindor today.
FLINT	242	Easy, Wood. I've got a note. As Wood snatches the PARCHMENT from Flint's hand, Ron and
WOOD	243	'I, Professor Severus Snape, do hereby give the Slytherin team permission to practice today,
HARRY	244	Draco?
DRACO	245	That's right. And that's not all that's new this year... As one, the seven Slytherins hold out seven brand-new GLEAMING BROOMSTICKS. The Gryffindors look stunned.
RON	246	Those are Nimbus Two Thousand Ones.
FLINT	247	A generous gift from Draco's father.
DRACO	248	That's right, Weasley. You see, unlike some, my father can afford to buy the best.
HERMIONE	249	At least no one on the Gryffindor
DRACO	250	No one asked your opinion, you filthy little Mudblood. Everyone reacts as if Malfoy has said something horrific -- everyone save Harry, who looks puzzled. Instantly,
WOOD	251	Save it for the match.
RON	252	You'll pay for that one, Malfoy!
HERMIONE	253	Ron! Say something!
COLIN	254	Wow! Can you hold him still, Harry?!
HARRY	255	Get out of the way, Colin!
HAGRID	256	Got jus' the thing. Set 'im down on that chair o'er there.
HERMIONE	257	It means dirty blood. Mudblood's a really foul name for someone who was Muggle-born. Someone with non-magic parents. Someone... like me. It's not a term one usually hears in civilized conversation.
HAGRID	258	Yeh see, Harry. There are some wizards -- like Malfoy's family -- who think they're better than everyone else 'cause they're what people call pureblood.
HARRY	259	That's horrible.
HAGRID	260	An' it's codswallop ter boot. Dirty blood. There's 'ardly a wizard today that's not half-blood or less. If we 'adn't married Muggles we'd've died out long ago.
GILDEROY LOCKHART	261	Harry, Harry, Harry... Can you possibly imagine a better way to serve detention than by helping me answer my fan mail?
GILDEROY LOCKHART	262	Fame's a fickle friend, Harry. Celebrity is as celebrity does. Remember that.
VOICE	263	Come... come to me...
HARRY	264	What?
GILDEROY LOCKHART	265	I was saying, six solid months at
HARRY	266	No... not you, that... voice.
GILDEROY LOCKHART	267	Voice?
HARRY	268	That... voice. Didn't you hear it?
GILDEROY LOCKHART	269	What are you talking about, Harry? I think we're getting a bit drowsy. Great Scott -- and no wonder -- look at the time! We've been here nearly four hours! Dinner's nearly done! If you hurry you might make pudding. Spooky how the time flies when one's having fun!
HARRY	270	Spooky.
VOICE	271	Blood... I smell blood...
VOICE	272	Let me rip you... let me kill you...
HERMIONE	273	Harry!
HARRY	274	Did you hear it?
RON	275	Hear what?
HARRY	276	That... voice.
HERMIONE	277	Voice? What voice?
VOICE	278	Kill... Time to kill...
HARRY	279	It's moving. I think it's going to... kill. Harry runs off. Hermione and Ron exchange a glance, follow. 50 OMITTED 50 thru thru 57 57
RON	280	Harry, what are you doing?
HERMIONE	281	'The Chamber of Secrets has been opened...?'
RON	282	What's that? Hanging underneath?
HARRY	283	That's Filch's cat. Mrs. Norris.
HERMIONE	284	Look at that. Have you ever seen spiders act like that? Ron...?
DRACO	285	Enemies of the heir, beware! You'll be next, Mudbloods! Draco's eyes find Hermione, just as Filch appears.
FILCH	286	What's going on here? Go on now! Make way...
DUMBLEDORE	287	Argus! Dumbledore marches forward, trailed by a phalanx of teachers. Seeing the wall, Dumbledore's face darkens.
GILDEROY LOCKHART	288	It was definitely a curse that
DUMBLEDORE	289	She's not dead, Argus. She's been Petrified.
GILDEROY LOCKHART	290	Precisely! So unlucky I wasn't there. I know the very countercurse that could have
DUMBLEDORE	291	But how she's been Petrified... I cannot say.
HARRY	292	It's not true, sir! I swear! I never touched Mrs. Norris -- And I don't even know what a Squib is.
FILCH	293	Rubbish! He saw my Kwikspell letter!
SNAPE	294	If I might, Headmaster...
SNAPE	295	However, the circumstances are suspicious. I, for one, don't recall seeing Potter at dinner.
GILDEROY LOCKHART	296	I'm afraid that's my doing, Severus. You see, Harry was helping me answer my fan mail... As Snape's lip curls in disgust, Hermione leaps in.
HERMIONE	297	That's why Ron and I went looking
HARRY	298	When I said I wasn't hungry. We were heading back to the Common Room and... found Mrs. Norris.
DUMBLEDORE	299	Innocent until proven guilty.
FILCH	300	My cat has been Petrified! I want to see some punishment!
DUMBLEDORE	301	We will be able to cure her, Argus. As I understand it, Madam Sprout has a very healthy growth
RON	302	A Squib's someone who's born into a wizarding family but hasn't got
HERMIONE	303	Harry. This voice. You said you heard it first in Lockhart's office?
HARRY	304	Yes.
HERMIONE	305	I hardly think someone with
HARRY	306	You do believe me, don't you?
HERMIONE	307	'Course we do. It's just... it's a bit weird, isn't it? You hear this voice and then... Mrs. Norris
HARRY	308	I can't explain it -- it was... scary.
RON	309	Are you mad!
HERMIONE	310	No, Harry. Even in the wizarding world, hearing voices isn't a good sign. 61 OMITTED 61
HERMIONE	311	Professor, I was wondering if you could tell us about the Chamber of Secrets? A HUSH falls over the class.
HERMIONE	312	Yes, Professor. But there seems to be very little written about
RON	313	Three glasses who?
HERMIONE	314	Muggle-borns.
HERMIONE	315	Professor, what exactly does legend tell us lies within the Chamber?
RON	316	D'you think it's true? D'you think there really is a Chamber of Secrets?
HERMIONE	317	Yes. Couldn't you tell: McGonagall's worried. All the teachers are.
HARRY	318	But if there really is a Chamber of Secrets, and it's really been opened, that means...
RON	319	Of course! You heard him: 'You'll be next, Mudbloods'!
HERMIONE	320	I heard him. But Malfoy? The Heir of Slytherin?
HARRY	321	Maybe Ron's right, Hermione. I
RON	322	Crabbe and Goyle must know. Maybe we could trick them into telling...
RON	323	When do we start?
HERMIONE	324	Here it is: 'The Polyjuice Potion. Properly brewed, the Polyjuice Potion allows the drinker to transform himself temporarily into the physical form of another...'
RON	325	You mean, Harry and I drink some of this stuff and we turn into Crabbe and Goyle?
HERMIONE	326	Yes.
RON	327	Wicked! Malfoy'll tell us anything!
HERMIONE	328	Exactly. But it's tricky. I've never seen a more complicated potion. Lacewing flies, leeches, fluxweed. And, of course, we'll need a bit of whoever we want to change into too.
RON	329	Hang on now. I'm drinking nothing with Crabbe's toenails in it.
HARRY	330	How long will it take to make?
HERMIONE	331	A month.
HARRY	332	A month? But if Malfoy is the
HERMIONE	333	You didn't have to tell me that.
HAGRID	334	Gallopin' Gorgons! Slytherin's
DRACO	335	All right there, Scarhead?
GEORGE	336	HARRY! WATCH OUT!
RON	337	Rogue Bludger?
HAGRID	338	Look fer yerself! It's bin' tampered with!
HERMIONE	339	You're joking, right? Besides, even with a proper wand, it's too risky. You could hit Harry. As Harry frantically dips and dives, Malfoy cruises by.
DRACO	340	Training for the ballet, Potter?
HERMIONE	341	Finite Incantatem!
GILDEROY LOCKHART	342	Not to worry, Harry. I'll fix that arm of yours straight away.
HARRY	343	No... no... not you.
GILDEROY LOCKHART	344	Poor boy doesn't know what he's saying. This won't hurt a bit...
GILDEROY LOCKHART	345	Ah. Yes. Well, that can sometimes happen. The point is,
HERMIONE	346	You will be able to, won't you?
MADAM POMFREY	347	I'll be able to, certainly, but it will be painful. You're in for a rough night, Potter. Regrowing bones is nasty business.
MADAM POMFREY	348	Well, what did you expect -- pumpkin juice? FLASH! Harry blinks, sees Colin Creevey standing there.
COLIN	349	That was brilliant today, Harry! Brilliant!
MADAM POMFREY	350	Out! All of you! This boy's got thirty-three bones to regrow!
HARRY	351	Dobby!
DOBBY	352	Indeed yes, sir. Dobby hid and watched for Harry Potter and sealed the gateway.
HARRY	353	You nearly got Ron and me expelled!
DOBBY	354	At least you would be away from here. Harry Potter must go home!
HARRY	355	Your Bludger? You made that Bludger chase after me?
DOBBY	356	Dobby feels most aggrieved, sir.
HARRY	357	You'd better clear off before my bones come back, Dobby, or I might strangle you!
HARRY	358	I don't suppose you could tell me why you're trying to kill me?
DOBBY	359	Not kill you, sir, never kill you! Dobby remembers how it was before
HARRY	360	Why do you wear that thing, Dobby?
DOBBY	361	This, sir? 'Tis a mark of the house elf's enslavement. Dobby
DOBBY	362	Terrible things are about to happen at Hogwarts! Harry Potter must not stay here now that history is to repeat itself!
HARRY	363	Repeat itself? You mean, this has happened before?
HARRY	364	Tell me, Dobby? When did this happen before? Who's doing it now?
DOBBY	365	Dobby cannot say, sir. Dobby only wants Harry Potter to be safe.
HARRY	366	No, Dobby! Tell me! Who is it? CRACK! Dobby is gone. SHADOWS flicker beyond the CURTAIN encircling Harry's bed. Harry slumps down... peers through a slit in the curtains. Dumbledore, in a nightcap, and McGonagall, in a tartan robe, heave a SMALL STATUE onto an empty bed. Seconds later, Madam Pomfrey bustles in.
MADAM POMFREY	367	What's happened?
DUMBLEDORE	368	There's been another attack.
DUMBLEDORE	369	It means our students are in great danger, Minerva. Mr. Creevey was fortunate. If not for this...
HERMIONE	370	Again? You mean, the Chamber of Secrets has been opened before?
RON	371	Of course! Don't you see? Lucius
HERMIONE	372	Maybe. We'll have to wait for the Polyjuice Potion to know for sure.
RON	373	Enlighten me. Why are we brewing this potion in broad daylight, in the middle of a girls' lavatory? Don't you think we'll get caught?
HERMIONE	374	Never. No one over comes in here.
RON	375	Why?
RON	376	Who's Moaning Myrtle? There is a LOUD, PIERCING SCREECH, and the GHOST OF A
MOANING MYRTLE	377	I'm Moaning Myrtle. I wouldn't expect you to know me. Who would ever talk about fat, ugly, miserable, moping, moaning Myrtle? Myrtle SOBS LOUDLY, DIVES head first into the toilet.
HERMIONE	378	She's a little sensitive. 64.
GILDEROY LOCKHART	379	Gather round! Gather round! Can everyone see me? Can you all hear me? Excellent. In light of the dark events of recent weeks,
HARRY	380	Nice to meet you. I'm -- JUSTIN FINCH-FLETCHLEY I know who you are. We all do. Even us Muggle-borns. Justin grins agreeably, looks back to the stage, where
GILDEROY LOCKHART	381	Let me introduce my assistant
RON	382	What's the fun in that?
GILDEROY LOCKHART	383	As you can see, we are holding our wands in the accepted combative position. On the count of three, we will cast our first spells. Neither of us will be aiming to kill, of course.
GILDEROY LOCKHART	384	One-two-three --
SNAPE	385	Expelliarmus! A dazzling flash of SCARLET LIGHT bursts forth and BLASTS
HERMIONE	386	Do you think he's all right? HARRY/RON Who cares?
SNAPE	387	Perhaps it would be prudent to first teach the students to block unfriendly spells, Professor.
