character	speech_id	text
RON	341	Look. We've just got to grit our teeth and do it. Tonight when we get back to the common room, we'll both have partners. Agreed?
HERMIONE	354	What?
HERMIONE	355	No of course.
RON	357	There she was walking by. You know I like it when they walk. I couldn't help it, it just sort of slipped out.
RON	359	What else? I ran for it. I'm not cut out for this Harry. I don't know what got into me.  The Patil twins walk past.
RON	363	Bloody hell.
RON	364	What are those??
RON	366	Well they're alright. No lace, no dodgy little collar.
RON	368	Traditional?? They're ancient! I look like my great aunt Tessie.
RON	369	I smell like my great aunt Tessie. Murder me Harry.
RON	373	Because nobody asked her. I would have
RON	381	No. Absolutely not.  Loud music plays as the champions head to the dancefloor with
HERMIONE	385	Hot isn't it? Viktor's gone to get drinks. Care to join us?
RON	386	No, we'd NOT care to join you and Viktor.
HERMIONE	387	What's got your wand in a knot?
RON	388	He's a Durmstrang. You're fraternising with the enemy.
RON	389	Hrmph, I think he's got a bit more than
RON	391	No.
HERMIONE	393	How dare you! Besides I can take care of myself.
RON	394	Doubt it. He's way too old.
HERMIONE	395	What? What? That's what you think?
RON	396	Yeah that is what I think.
HERMIONE	397	You know the solution then don't you.
RON	398	Go on.
HERMIONE	399	Next time there's a ball pluck up the courage and ask me before somebody else does, and not as a last resort.
RON	400	Well that's completely off the point. Harry...
HERMIONE	401	Where have you been? Nevermind! Off to bed both of you.
VOLDEMORT	404	Ah yes, the time is close now. Harry! At last! Step aside Wormtail so I can give our guest a proper greeting!
HERMIONE	407	I wouldn't know, we didn't actually talk about the tournament. Actually we didn't really talk at all, Viktor's more of a physical being. I just mean
HERMIONE	409	I mean these tasks are supposed to test you, in the most brutal way they're almost cruel. And um, I'm scared for you. You got by the dragon mostly on nerve, I'm not sure it's going to be enough this time.
HERMIONE	428	Harry, tell me again.
HERMIONE	430	The black lake, that's obvious.
HERMIONE	432	Again obvious, though I must admit potentially problematic
HERMIONE	434	Look Harry, we can do this. The three of us can figure it out.  Mad-Eye Moody appears in the doorway.  MAD-EYE Hate to break up this scholar session but Professor McGonagall would like to see you in her office. Not you Potter, just Weasly and Granger.
HERMIONE	435	But sir, the second task is only hours away and...  MAD-EYE Exactly. Presumably Potter is well prepared by now and could do with a good night's sleep. Go. Now! Longbottom!
RON	465	Well... yeah... a bit
RON	466	Merci.
HERMIONE	467	Harry!
HERMIONE	469	Are you alright? You must be freezing! Personally I think you behaved admirably.   Hermione kisses Harry on the head.
HERMIONE	471	Next to last.
RON	475	Blimey even when you go wrong it turns out right.
RON	480	We're still misfits.
VOLDEMORT	556	Kill the spare.
VOLDEMORT	558	Do it, now!
VOLDEMORT	563	My wand Wormtail.
VOLDEMORT	564	Hold out your arm.
VOLDEMORT	566	The other arm Wormtail.
VOLDEMORT	567	Welcome my friends. Thirty years it's been, and yet you stand before me as though it were only yesterday. I confess myself disappointed, not one of you tried to find me.  Voldemort begins slashing angrily at the hooded figures.
VOLDEMORT	568	Not even you, Lucius.
VOLDEMORT	570	There were signs my friend, and more than whispers.
VOLDEMORT	573	Out of fear, not loyalty. Still you have proved yourself useful these past few months Wormtail.  Voldemort grants Wormtail a new hand.
VOLDEMORT	575	Harry! I'd almost forgotten you were here. Standing on the bones of my father. I'd introduce you but word has it you're almost as famous as me these days. The
VOLDEMORT	576	Astonishing what a few drops of your blood will do eh Harry? Pick up your wand Potter. I said pick it up, get up. Get up! You've been taught how to duel I presume yes? First we bow to each other. Come on now Harry the niceties must be observed, Dumbledore would not want you to forget your manners now would he? I said bow!  Voldemort forces Harry to bow with magic.
VOLDEMORT	577	That's better. And now...
VOLDEMORT	578	Atta boy Harry, your parents would be proud. Especially your filthy mongrel mother. I'm going to kill you Harry Potter, I'm going to destroy you. After tonight no one will ever again question my powers. After tonight if they speak of you they'll speak only of how you begged for death, and I being a merciful lord obliged. Get up.
VOLDEMORT	579	Don't you turn your back on me Harry Potter I want you to look at me when I kill you, I want to see the lights leave your eyes.
VOLDEMORT	581	No!
HERMIONE	615	Bye.
RON	617	Do you think we'll ever just have a quiet year at Hogwarts?
HERMIONE	618	No.
HERMIONE	620	Everything's going to change now isn't it?
HERMIONE	622	Promise you'll write this summer. Both of you.
RON	623	Well I won't. You know I won't!
