character	speech_id	text
. RON .	103	Huh? Oh. I.· think so. Well, Mum's got a · second cousin who's an accountant. But we never talk about him. I heard you went to
RON .	104	Five. I'm the sixth in our family to go to Hogwarts. Everyone expects me to do as well as the others. But if I do, it's no big deal because they did it first. You never.get anything new, either, with five brothers. I've got Bill's old robes. Charlie's old wand .. Even Scabbers us~d to be Percy's ..•
.D IMPLED WOMAN	105	Anything off the trolley, dears?
HARRY	106	We'll take the lot. CLOSEU P: TROVEO F TREATS - .... . - __ ----. ... - ---- -:~fl-- - · _,... ~ Revis•ion Yellow 13/10/00 33. ~v
HARRY	107	'Bertie Bott's Every Flavor Beans'?
HARRY	108	I've gotten Dumbledore!
RON	109	I've about six of him. Trade you Scabbers though, if you get Agrippa or Ptolemy.
. . RON .	110	Thought he'd be older, ciid;you? -,..,,;,o.:-.,, - U'7\'0'0y
HERMIONE	111	Has anyone .seen a toad?° A boy named
RON	112	Sunshine, daisie·s, butter mellow, Turn this stupid, fat rat yellow. Scabbers SNORTS, but otherwise remains fat, grey, and asleep. -- --- ~ - .........._.. . . . .... - - - ___.._... _ Revision Yellow.· 13/10/00 35 ..
HERMIONE	113	Are you sure that's a reai spell? Well, it's not.very good, is it? I've only tried a few simple.ones myself but they've all worked for me. For example .•.
HARRY	114	Arn I'?
HERMIONE	115	Didn't you know?.I'd have found out everything I could if it was me.
RON	116	um. •• Ron Weasley•.
HERMIONE	117	Pleasure. Do either of you know what House you'll be in'? I'm hoping for Gryffindor--I hear Dumbledore himself was in it--but I think I might just die if they put me in Slytherin. That was You Know-Who's House. Anyway, you two had better change into your robes. I expect we'll be arriving soon. You've got dirt on your nose, by the way, did you know?
HAGRID	118	You there! Don' be trailin' yer fingers in the water. Yeh might find yeh don' get 0 'em all back. ' __,
PROFESSORM CGONAGALL	119	Welcome to Hogwarts. In a moment; you will pass through these doors and join your classmates, but before you can take your seats, you must be sorted into your
. NEVILLE	120	Trevor!
HARRY .	121	How exactly do they sort us? u
RON	122	Some kind of test, I think. Fred says it
MALFOY	123	It's true then, what they were saying on the train. Harry Potter has come to Hogwarts. · Harry's eyes slide, appraise the other two boys. MALFOY(C ONT'D)· Oh. This is Crabbe and Goyle. And my name's Malfoy. Draco Malfoy.
PROFESSORM CGONAGALL	124	·we are ready for you.
HERMIONE .	125	It's not real, .the 6eiling. It's ~nly bewitched to look like the night sky. I read about it in Hogwarts, A History. Professor McGonagall sweeps to the front of the room where a WIZARD'S HAT--patched and frayed--sits on a stool.
PROFESSORM CGONAGALL	126	Before we begin, Professor Dumbledore would like to say a few words.
SORTINGH AT	127	GRYFFINDOR!
PROFESSORM CGONAGALL	128	Draco Malfoy • •
RON	129	Slytheriri. Draco Malfoy swaggers forth and grips the hat. He's barely
SORTINGH AT	130	SLYTHERIN! --~ ....
PROFESSORM CGONAGALL	131	·S usan Bones. As SOS.AN BONESd ashes up front, Harry glances to the High 'Table. Dumbledore watches the proceedings placidly, while Professor Quirrell talks to a hook-nosed man with greasy ··· *
HARRY	132	Ouch!
RON	133	Harry? What is it? 0
HARRY	134	N-nothing. I'm fine.
SORTINGH AT	135	Hufflepuff! · As Susan Bones runs off .••
PROFESSORM CGONAGALL	136	Ronald Weasley. •As Ron steps nervously away, Harry glances back to the High
SORTINGH AT	137	Gryffindor!
SORTINGH AT	138	HmmrnD. ifficult. Very Difficult. Plenty of courage, I see. Not a bad mind either. There's talent, oh yes, and a thirst to prove yourself. But where to put you ••• '?
SEAMUS	139	I'm half and haif. Me dad's a Muggle, Mam's a witch. Bit of a nasty shock for
HARRY	140	Say, Percy. Who's that teacher talking to Professor Quirrell'?
PERCY	141	Hm'?O h. Professor Snape. Head of Slytherin House.
NEARLYH EADLESSN ICK	142	0 I prefer Sir Nicolas, if you don't mind.
HERMIONE	143	Nearly headless?How can you be nearly headless?
NEARLYH EADLESSN ICK	144	'Like this.
DUMBLEDORE	145	If I may, I have a few start-of-term notices to announce. First Years. should note that the. Dark Forest is strictly forbidden to all pupils. Also, our caretaker, Mr. Filch has asked me to remind you that ••• - ... --- .. ..,,,., - - . _ ----- - --- - .. ---f~- -- ----- - - --- - -~ _:...- ~ ;_ .: _;?.~~~ Shooting Draft ·Wh:i.te· ll/09/00 43 . !'....,.,. ,_., ·• '1:.:'9-~-~ FILCH, a sour-looking man, stands near a side exit while MRS.
SCHOOLS INGING	146	u Hogwarts, Hogwa~ts, Hoggy Warty Hogwarts Teach us things worth knowing Bring back what we've forgo~ Just do your best, we'll do the rest And learn until our brains all rot •..
PERCY	147	This is the most direct path to the
PERCY	148	Caput Draconis. * The portrait SWINGSF ORWARDr,e vealing a ROUNDH OLE in the wall. The students all scramble through it, into the •••
PER.CY	149	Girls' doDllitory to the ieft. Boys to the right. You'll find your belongings have already been brought up. 'Any questions'? ·.
RON	150	This is Staircase·Twelve North, which should take us to Backward Staircase Seven--no wait a minute, we're on Backward Staircase Seven •••
HARRY	151	How many staircases are there? 0 HERMIONE . One hundred forty-two, though, in A . History of Magic, Bathilda Bagshot makes unattributed reference to three others. Harry arid Ron watch Hermione pass by, apparently holding
RON	152	Whew! We made it, mate .. Can you imagine old McGonagall's face if we were late first day out ... Hearing this, the cat narrows its eyes, leaps up·· and ... TRANSFORM...S into old McGonagall herself. Ron's mouth drops open in amaz~ment .
PROFESSORM CGONAGALL	153	·Thank.you for that assessment, Mr. weaSley. But perhaps it might be.more useful if I transfigured Mr.· Potter or ·yourself into a pocket watch. That way one of you might be·on time.
HARRY	154	We got lost.
PROFESSORM CGONAGALL	155	Then perhaps a map. I trust you don't need one to find your seats?
SNAPE	156	There will be no foolish.wand waving or silly incantations in this class~ As such, I don't expect many of you to appreciate the subtle science and exact art that is potion making. However, for thos~ select few ..•
SNAPE	157	And the difference between monkshood and wolfsbane?·
SNAPE	158	Pity. Clearly fame isn't everything, is it, Mr. Potter.
HARRY	159	Clearly Hermione knows. It seems a pity
SEAMUS	160	Eye of rabbit, harp string hum .••
HARRY	161	What's Seamus trying. to do to that glass of water?
RON	162	Turn it to rum. Actually managed a weak tea yesterday before it ••• PFFFT! BLUE FLAMESs hoot over the rim of the glass. RON (CONTID )
HERMIONE	163	I've read about those. If the smoke turns red it means you've forgotten something.
NEVILLE	164	Only problem is .•• I can't .remember what I've forgotten. Harry, Daily Prophet in hand, nudges Ron. ----50_- --- - •
J	165	......... . _ shooting Draft White 11/09/00 49. .-·. , .t ;,. .,. ·•. \. . . !:·:.::.;_ :
RAREY	166	Hey, Ron. Somebody broke into Gringotts! Listen: 'Believed to be the work of Dark wizards or witches unknown, Gringotts goblins, while acknowleging the breach, insist nothing was taken. The vault in question had, in fact, been emptied earlier·~hat very same day.' That~s odd.
RON	167	It's mad. Dad says there are dragons guarding some of the vaults.
HARRY .	168	.:..No. It's just odd ••• That's the day Hagrid and I were there.
MADAMHEO OCH	169	Welcome to your first Flying Lesson. Well, what are you all waiting for? Everyone step up to a broomstick. Come now. Hurry up. ·
SEAMUS	170	Lost 'em, ma'am. : ----- -_ __~ /_- __ - .. ___ ... •. - . .: ~f;;:~.: ·. ·._.S h66tin~ Draft White ·11/09/00 so~ :•·~--•~· ·~·. ..., ,__"!. - .· . . •. . ~:.·-·
MADAMHEO OCH	171	Thank you, Mr. Malfoy, but I'm sure even an expert flyer such as yourself can appreciate the benefits of reacquainting oneself with the basics. Your grip, for .~example. It's thumb in, not out. As Malfoy reddens, Harry and Ron share a grin. MADAMEH OOCH( CONT'D) Very .well. Now when I blow my whistle, I want each of you to kick off from the · ground. Hard. Keep your brooms steady, hover for a moment, then lean f9rward • · slightly and touch back down. On my whistle •.. Three •.. Two. .. Jumping the gun entirely, a nervous Neville shoots straight 0 up into the air, like a cork out of a bottle. MADAMEH OOCH( CONT'D) Mr. Longbottom! Exactly where do you think you're going?
MALFOY	172	·Did you see his face? Perhaps if the
HARRY	173	Give it here, Malfoy.
MALFOY	174	No, I think I'll leave it somewhere for Longbottom to find. How about up a tree?
HERMIONE	175	Harry! No! You heard what Madame Hooch said. Besides you don't even know how to ... fly.
HARRY	176	Give it here. Or I'll knock you off that ruddy broom.
MALFOY	177	Is that so?
PROFESSORM CGONAGALL	178	• r EAB-BYP QT-TER! Harry's stomach drops. Malfoy grins hideously.
MALFOY	179	Chin up, Potter. They might let you stay on as Hagrid's assistant.
PROFESSORM CGONAGALL	180	Excuse me, Professor Quirrell, could I borrow Wood for a moment• . Startled, Professor Quirrell jumps, then OLIVER WOOD,a burly fifth-year, emerges, glances curiously at Harry.
RON	181	Seeker! But first years never make the House teams. You must be the youngest Quidditch player in--
HARRY	182	--a·century. According to McGona9all. Just then, .Fred and George descend.
FRED	183	Well done, Harry. Wood's just told us.
GEORGE	184	our job to make sure you don't get bloodied up too bad. Can't make any promises, of course. Rough game, .Quidditch.
FRED	185	Brutal. But no one's died.in years. Someone will vanish occasionally •••
ROR	186	Oh go on, Harry. Quidditch is great. Best game there is. And you'll be great too.
HARRY	187	But I've never even played Quidditch. * What if I make a fool of myself? *.
HERMIONE	188	You won't make a fool of yourself.
RON .	189	;,.Does anybody feel like •.• we shouldn't be here?
HERMIONE	190	We're not supposed to be here. This is the Third Floor. It's forbidden. *
HERMIONE	191	Because Dumbledore said so. Let's go.
RON	192	That's .it. We're done for.
HERMIONE	193	Oh, move over. Alohomora!
RON	194	Chapter Seven?
HERMIONE	195	Shhh! Filch is ••• gone.
HERMIONE	196	It was locked.
HARRY	197	And for good reason •••
HERMIONE	198	You don't use your eyes, do you? Didn't you see what it was standing on?
WOOD	199	Quidditch is easy enough to understand. ·. Each team has seven players: Three Chasers, two Beaters, one Keeper-and the Seeker--that's you. There are three kinds of balls. This one's called the Quaffle.
WOOD	200	Here~- Take this. Wood hands Harry a $MALLC LUB, .kneels before the crate, and unlashes a leather strap. Instantly, a BLACKB ALL rockets into the sky, then, without warning, PLUMMETsStr aight down- at Harry_' s head. Startled, Harry jumps aside and--;-purely on iostinct--clubs it back into the sky. WOOD( CONT'D)· Not bad, Potter. You'd make a fair Beater. Careful now, it's coming back. As the ball screams back to earth, Wood crates it.
HARRY	201	What was that? ---
HARRY	202	I.like this ball.
WOOD	203	You like it now.- Just watt. It's wicked _;fast and damn near impossible to see.
HARRY	204	What do I do with it?
WOOD	205	Catch it .. Before the other team's Seeker. You catch this, the game is over. You catch this,. Potter ••• we win. 99 INT .. PROFESSORF LITWICK'S CLASS- DAY 99
PROFESSORF LITWICK	206	Now don't forget that nice wrist movement we've been practising. Swish and flick. Swish and flick.
HARRY	207	Wing~rdium Leviosa •
PROFESSORF LITWICK	208	And er1unciate! Never forget Wizard Baruffio, who said 's' instead of 'f' and found himself on the floor with a buffalo
RON	209	WINGARDIOLME VIOSA!
HERMIONE .	210	•. Honestly~ .You' re going to take someone's .. eye out. Besides, .you'.re saying .it wrong. It's Levi,-ohhhh-sa. Not Levi-o-saaaah. .. ;
. . RON	211	You do it then, if you're so clever.
.. . . .HERMIONE	212	Wingardium Levio.sa. · Herm:ione swishes and flicks·. Instantly. the· feather rises •
HARRY	213	I· think .w e' re going to need ..a nother · · feather over here; Professor.:
PROFESSORM CGONAGALL	214	How are you, Potter? All right?
HARRY	215	Yes, Professor. Fine. · --~'l.--:-· -----~----- .............. . ..,. . Shooting· Draft White ll/09/00 59. -- .
PROFESSORM CGONAGALL	216	Very well.
HARRY	217	Professor .•• Thank you.
PROFESSORM CGONAGALL	218	You're welcome, Potter.
QUIRRELL	219	TROLL IN THE DUNGEONT!R OLLI N THE DUNGEONT! hought you ought to know. ..
DUMBLEDORE	220	Everyone will please not panic. Prefects, lead your Houses back to the dormitories. Teachers, follow me to the dungeons.
HARRY	221	How could a troll get in? _____ ..., ____ ....... - -- ~--~ -----~- - _.,_ - - - - ·lf 3 ---~- - - - - ------ -- ..-...... f4/11/00 Revision Salmon·,_.·. 60 .
RON	222	·- Not on its· own. Trolls are really stupid.··.
RON	223	Smells like Fred' .s socks. Only ••. worse.
HARRY	224	Follow me~
HARRY	225	This wouldn't be the girl's bathroom, would it? CUT TO: * CLOSE UP -- HERMIONES CREAMING *
.HERMIONE	226	Is it--dead'?
HARRY	227	Good of her to get us out·of trouble like that. . .
RON	228	Mind you, we did s·ave her from a full grown mountain troll~ · HARRY Mind you, she might not have needed saving if we hadn't locked the thing in
HARRY	229	Last night, Ron and I saw Snape heading *
HERMIONE	230	But why would anyone go near that dog? - ---··-- - ...- - - ~- - - - -- - ~ ·.· · .. ·. . _ shooting Draft White ll/09/00 64 •
HARRY.	231	That's what the dog's .guarding. That's .what Snape wants.
RON	232	~:But what's safer than Gringotts?
HARRY	233	One place, according to Hagrid. Hogwarts.
HERMIONE	234	Well, whatever it is, it must be really valuable,
HARRY	235	Or really dangerous. Just then, an OWL beats into the room.
HERMIONE	236	Bit early.for mail, isn't it?
HARRY	237	That's Hedwig.
RON	238	That's not a broomstick, Harry. That's a Nimbus Two Thousand.
HARRY.	239	But who• •• ?
HARRY	240	* What happened? *
MADAMHEO OCH	241	Now, I want a nice clean game. From all of you .
MADAMHEO OCH	242	Mount your brooms, please. Hands trembling, Harry waits, then ••. the WHISTLEB LASTS. 'FOURTEENB ROOMSTICKrSis e into the air. As the crowd ROARS, Madam Hooch kicks the crate, releasing two SCREAMING ---
LEE JORDAN	243	Quaffle' s up ••• and straight off taken by
HAGRID	244	Budge up there. Clear the way.· How's
HARRY	245	The Snitch!
HAGRID	246	Dunno what Harry thinks he's doin'. If I didn't know better, I'd say he's lost
RON	247	Maybe something happened to it when Flint
HAGRID	248	No. Can't nothin' interfere with a broomstick except. powerful Dark magic. No kid could do that to a Nimbus 2000. Hearing this, Hermione GRABSH agrid'_ s binoculars.
RON	249	Jinxing the broom? What do we do?
HERMIONE	250	Leave it to me. As Hermione dashes off, Ron turns the binoculars back to the sky. Harry hangs from the broom with two hands while Fred hovers nearby. George circles about ten feet below.
HARRY	251	What's.George doing?
FRED	252	Just in case you fall, George will. .•
MALFOY	253	·-Take a good look,· lads. With any luck we'll.be having Potter soup for supper-- Just then:-: Hermione brushes past, sending Malfoy ass .over tea kettle into Professor Quirrell in the row below. Reaching
RON	254	Corne on, Hermione .•• Just then, BLUE FLAMESs pit from Hermione's wand, climbing quickly up Snape's robes. Snape continues to mutter, staring u skyward, then realizes he's on fire, and looks away. In the commotion, that ensues, Ron sees Hermione scoop the blue fire
HAGRID .	255	Unfortunate rtothin'. He's got the Snitch!
HERMIONE	256	;;. . (popping in) _ _ ·Nothing in the Quiddi tch rulebook discriminates against catching the Snitch in your mouth. Or any other place for that matter. In fact, in a game played in ·Greece in the late seventeenth century--
MADAMHEO OCH	257	, Thank you, Miss Granger. We can dispense with the more unattractive historical .I details of the game. Nevertheless, your
I	258	- I ~ point is well taken. Match to Gryffindor!
I	259	0
HAGRID	260	·Rubbish! Why would Snape put a curse on Harry' ·s broom'?
HAGRID	261	How do you know about Fluffy'?
RON	262	Fluffy?
HERMIONE	263	That thi.ng has a name? • - ·7 .Jr - - ---·- - ... . . . -- ---.. - - .....: ~ Revision · Pink · 22/09/00 70.
HARRY	264	· Yes'?
HAGRID.	265	·oori' be· askin' me anymore. That's top secret, that is. -- . . HARRY But Ha.grid, whatever Fluffy's guarding, Snape's trying to steal it. HJ;GRID Codswallop! Snape's a Hogwart'steacher.
HERMIONE	266	Hogwarts teacher or not, I know a jinx when I see one, Hagrid. I've read all
HAGRID	267	Now listen to me, all three of yeh--yer meddlin' in things that shouldn't be meddled. It's dangerous. What that dog's guardin' is strictly betw.' n Professor
HARRY	268	Nicolas Flame.l. Why does that name sound familiar'?.
I	269	Shooting Draft White· 11/09/00 71. -'· ij (-.; l _P ROFESSORM CGONAGALL
I	270	\~ ___j Listen up! As the lake is frozen,_all students goinghome for holiday will take --a _f lying sleigh to the departure platform. Earmutfs are strongly recommended.
BISHOP	271	.'D. on' t send me there ! · Can' t you see his ·:Knight'? Send him. We can afford to lose
RON	272	Queen to p~wn six.
HERMIONE	273	Oh my god! That's b~rbaric!
RON	274	That's chess. I see you're packed . .i
RON	275	We have looked. A hundred times.
HARRY	276	I've got presents._·
RON	277	What'd you expect? In your hand's from
HARRY	278	0 'Your-father left this in my possession
HARRY	279	... There's no name ... It just says, 'Use it .,. well.' 0 •
O	280	lll OMITTED 111··· · · ' .··
BARRY	281	Flamel. Nicolas Flamel •••
I	282	_I Revision Blue 22/09/00 74. ·n···-.· .,,_,. \
HARRY	283	Ah! .·.: . Harry turns--as if expecting to·see sonieone--but finds only
HARRY	284	Ron! Ron! Wake up!
HARRY	285	Come look! It's my family.
RON	286	.( yawning) .. That's you, Harry. HARRY· Lopk in properly, go ori, stand here.
RON	287	• Me. Only I'rn .•. Head Boy! And I'm holding the Quidditch Cup and ••. bloody hell ••• I'rn
HARRY	288	No ..
RON	289	Want to go visit Hagrid?
HARRY	290	No.
RON	291	Harry, I know what you're thinking. But 0, don't. There's something not right about that mirror. ~~)
HARRY	292	It shows me my family.
DOMBLEDORE	293	And it showed your friend Ron himself.as Head Boy.
. HARRY	294	So,.thert, it shows us what we want •.• Whatever we want •••. ·
. DUMLBE D ORE	295	~es and no. It shows us .nothing more or less than the deepest, most desperate desire of our hearts. You, who have never
DUMBLEDORE	296	I? I see myself holding a pair of thick, woolen socks. One can never have enough socks, Harry. You'll do well to remember that as well. 121 OMITTED 121 * 121A OMITTED 121A *
NEVILLE ..	297	Hey! Wait! What about that counter-curse! * Neville's eyes shift. Seamus smiles, raises an eyebrow. * .
HERMIONE .	298	How could I be so stupid! I checked this out weeks ago for a bit of light reading •
RON	299	This is light?
HERMIONE	300	Of course! Here it is!
HERMIONE	301	Oh, honestly, don't you two read?
Q ..	302	\J. 124 OMITTED 124 124A OMITTED 124A * 124B OMITTED 124B * .. ;;. a qo -- -·-- _. .. - -~- Revision Blue 22/09/00 81. 124C OMITTED 124C
HAGRID	303	Oh. Hullo. Er ..• not ter be rude, but I'm not. really fitter entertain right about--
HARRY	304	We know about the Sorcerer's Stone. qi ......
