character	speech_id	text
RON	510	You're mad...
SNAPE	511	Expelliarmus!
SNAPE	513	I told Dumbledore you were helping your old friend into the castle.
SNAPE	515	Give me a reason. I beg you.
SNAPE	519	"Witty as ever I see. Tell me, will you be so irreverent when I turn you over to the Dementors?"
SNAPE	520	After you. 
HERMIONE	522	Harry. You attacked a teacher.
RON	525	M-me? It's lunatic...
RON	527	Scabbers? Scabbers has been in my family for --
RON	528	So what?
RON	531	What are you going to do to him?
HERMIONE	547	Don't worry. He's under the Somnambulist Charm. It's primarily used to transport the seriously deranged.
HERMIONE	556	Harry...
HERMIONE	561	Professor...?
SNAPE	562	Out of the way! ... and finds the werewolf preparing to pounce. Leaping
HERMIONE	564	Harry!
HERMIONE	572	What...?
HERMIONE	574	"Listen, Harry. They've captured Sirius. Any minute the Dementors are going to perform the Kiss."
HERMIONE	575	It's what Dementors do to those
HERMIONE	577	No. It's worse. Much worse. You go on living. But you have no memory. No sense of self. You're just a shall. An empty shell... 
HERMIONE	578	Headmaster! You've got to stop
RON	580	It's Scabbers who did it!
RON	582	"My rat, sir. Only he's not really a rat. Well, he was a rat. You see, he used to be my brother Percy's --"
RON	587	What in bloody hell was all that about? 
HERMIONE	588	"Sorry, Ron. But seeing as you can't walk... "
HERMIONE	591	Seven-thirty. Where were we at seven-thirty?
HERMIONE	593	Come on! We can't be seen! 
HERMIONE	596	"This is a Time-Turner, Harry. McGonagall gave it to me first term. This is how I've been getting to my lessons all year."
HERMIONE	598	Yes. Dumbledore wanted us to return to this moment. Clearly something happened he wants us to change.
HERMIONE	599	Hurry! Malfoy's coming! 
HERMIONE	602	We'll see.
HERMIONE	603	What?
HERMIONE	606	"No! Fudge has to see Buckbeak before we steal him. Otherwise,"
HERMIONE	608	"No, Harry! You can't!"
HERMIONE	610	Yes! You Must!
HERMIONE	611	Fudge is coming and... we're not leaving... why aren't we leaving?
HERMIONE	614	Sorry. 
HERMIONE	615	C'mon. Any minute now we're going to be coming out the back door. 
HERMIONE	616	Is that really what my hair looks like from the back?
HERMIONE	618	"Now, Harry! "
HERMIONE	621	"Here, Beaky... Come and get the nice dead ferret... yum yum..."
HERMIONE	631	We save Sirius.
HERMIONE	632	No idea.
HERMIONE	633	Look. It's Lupin.
HERMIONE	635	Here comes Snape. 
HERMIONE	636	Now we wait.
HERMIONE	637	'Least someone's enjoying himself.
HERMIONE	639	Yes?
HERMIONE	641	With a Patronus. I heard Snape telling Dumbledore when we were taken to the hospital. According
HERMIONE	644	"But, Harry, your Dad's..."
HERMIONE	646	Here we come.
HERMIONE	648	Really?
HERMIONE	650	It's happened. Lupin's transformed.
HERMIONE	653	Saving your life.
HERMIONE	655	Why?
HERMIONE	657	Poor Professor Lupin is having a really tough night... 
HERMIONE	660	This is horrible...
HERMIONE	662	"No one's coming, Harry..."
HERMIONE	663	"No one's coming! You're dying, both of you... and no one's coming!"
HERMIONE	664	"HARRY, NO!"
HERMIONE	667	No.
HERMIONE	668	Out of the way!
HERMIONE	669	Didn't really expect that to work.
HERMIONE	670	Dunamis! Liberare! Annihilare! Emancipare! No. No. No. No.
HERMIONE	672	Quiet! I'm trying to think.
HERMIONE	673	BOMBARDA! 
HERMIONE	683	We have to go.
RON	688	How'd you two get over there? I was just talking to you... over there.
HERMIONE	689	"What d'you think, Harry? Too much"
RON	708	"Stand back, I said! I'll take it upstairs if you don't settle!"
RON	711	Quiet!
HERMIONE	714	It's a mystery. Though... this fell out of the wrapping.
