character	speech_id	text
RON	550	She could never annoy me. I think... I think I love her.
RON	553	Do you think she knows I exist?
RON	554	Snogging? Who’re you talking about?
RON	556	"Romilda, of course. Romilda Vane."
RON	559	It’s no joke! I’m in love with
RON	561	No. Can you introduce me?
RON	562	How do I look?
RON	566	Where’s Romilda?
RON	570	"Hello, darling. Fancy a drink?"
RON	579	What’s this?
RON	580	What happened to me?
RON	583	I feel really... bad.
RON	589	"These girls are gonna kill me, Harry."
HERMIONE	598	I might ask you the same.
HERMIONE	600	I happen to be his... friend.
HERMIONE	602	"He’s been poisoned, you daft dimbo! And for the record, I’ve"
RON	604	"Er... My... Nee... Er! My! Nee! Ron, in a haze, reaches out blindly. Blushing, Hermione"
HERMIONE	608	Oh shut up.
HERMIONE	609	Ron. Stop. You’re making it snow.
RON	610	Huh? 
RON	611	Tell me again how I broke up with Lavender?
HERMIONE	612	"Um, well, she came to visit you in"
RON	613	Don’t get me wrong. I’m bloody
HERMIONE	614	"Does, doesn’t she? And you say you don’t remember a thing from that night? Not one thing?"
RON	615	Well... there is... something.
HERMIONE	616	Right. Boggled�
HERMIONE	617	That’s Katie. That’s Katie Bell.
RON	633	You know. Hide the book.
RON	635	"Still no luck with Slughorn, I take it?"
HERMIONE	637	Well? How do you feel?
HERMIONE	639	"Now remember. Slughorn usually eats early, takes a short walk and"
HERMIONE	641	"What? No, Harry -- you’ve got to go see Slughorn. We have a plan --"
HERMIONE	732	Harry. It’s time.
HERMIONE	734	If one wants it to be. Why?
HERMIONE	736	"Of course, and that explains the Vanishing Cabinet as well!"
RON	737	No. I got an owl from Dad this * morning. The one at Borgin & Burke’s? It’s still there.
HERMIONE	740	What if there are?
RON	742	"Good luck, mate."
SNAPE	744	Have you ever considered that you ask too much? That you take too much for granted? Has it ever crossed your brilliant mind that I don’t want to do this anymore?
SNAPE	836	I gave my word. I made a vow... 
SNAPE	837	Avada Kedavra!
SNAPE	838	You can no longer stay here. 
SNAPE	841	Go on!
SNAPE	842	Go on!
SNAPE	847	Don’t ever associate that word and my name again.
SNAPE	849	"You dare use my own spells against me, Potter?"
SNAPE	850	"You may have gotten your mother’s eyes, but you’re as dim as your father. Yes. It’s me. I’m the Half-Blood Prince."
HERMIONE	861	"You don’t honestly think you can * find all those Horcruxes by * yourself, do you? *"
